n° 	mediumBlock 	mediumBest
1 	0.792102 	0.888949
2 	0.780523 	0.888949
3 	0.781590 	0.888949
4 	0.777986 	0.888949
5 	0.762720 	0.888949
6 	0.767286 	0.888949
7 	0.768080 	0.888949
8 	0.762952 	0.888949
9 	0.770718 	0.888949
10 	0.768235 	0.888949
11 	0.775214 	0.888949
12 	0.774167 	0.888949
13 	0.772795 	0.888949
14 	0.774896 	0.888949
15 	0.772477 	0.888949
16 	0.778056 	0.888949
17 	0.775013 	0.888949
18 	0.770151 	0.888949
19 	0.765216 	0.888949
20 	0.769055 	0.888949
21 	0.776035 	0.898051
22 	0.775699 	0.898051
23 	0.770140 	0.898051
24 	0.770424 	0.898051
25 	0.776565 	0.898051
26 	0.764829 	0.898051
27 	0.779701 	0.898051
28 	0.771502 	0.898051
29 	0.767144 	0.898051
30 	0.774827 	0.898051
31 	0.774753 	0.898051
32 	0.765192 	0.898051
33 	0.769117 	0.898051
34 	0.762418 	0.898051
35 	0.769995 	0.898051
36 	0.763244 	0.898051
37 	0.770472 	0.898051
38 	0.768975 	0.898051
39 	0.773564 	0.898051
40 	0.778921 	0.898051
41 	0.767018 	0.898051
42 	0.776984 	0.898051
43 	0.788835 	0.898051
44 	0.773606 	0.898051
45 	0.778287 	0.898051
46 	0.779997 	0.898051
47 	0.768403 	0.898051
48 	0.767817 	0.898051
49 	0.772566 	0.898051
50 	0.767769 	0.898051
51 	0.766467 	0.898051
52 	0.769995 	0.898051
53 	0.768717 	0.898051
54 	0.763556 	0.898051
55 	0.771131 	0.898051
56 	0.766879 	0.898051
57 	0.768493 	0.898051
58 	0.766478 	0.898051
59 	0.773876 	0.898051
60 	0.761671 	0.898051
61 	0.765558 	0.898051
62 	0.759575 	0.898051
63 	0.779971 	0.898051
64 	0.763834 	0.898051
65 	0.773902 	0.898051
66 	0.765797 	0.898051
67 	0.768907 	0.898051
68 	0.771550 	0.898051
69 	0.767520 	0.898051
70 	0.764987 	0.898051
71 	0.760858 	0.898051
72 	0.769524 	0.898051
73 	0.764712 	0.898051
74 	0.780871 	0.898051
75 	0.769461 	0.898051
76 	0.766011 	0.898051
77 	0.769652 	0.898051
78 	0.772963 	0.898051
79 	0.773483 	0.898051
80 	0.758337 	0.898051
81 	0.770217 	0.898051
82 	0.773422 	0.898051
83 	0.769235 	0.898051
84 	0.772064 	0.898051
85 	0.758158 	0.898051
86 	0.759289 	0.898051
87 	0.775827 	0.898051
88 	0.763610 	0.898051
89 	0.755642 	0.898051
90 	0.764627 	0.898051
91 	0.765541 	0.898051
92 	0.770564 	0.898051
93 	0.781053 	0.898051
94 	0.767468 	0.898051
95 	0.766696 	0.898051
96 	0.778585 	0.898051
97 	0.765693 	0.898051
98 	0.768978 	0.898051
99 	0.768315 	0.898051
100 	0.763960 	0.898051
101 	0.771304 	0.898051
102 	0.766229 	0.898051
103 	0.766088 	0.898051
104 	0.762566 	0.898051
105 	0.762546 	0.898051
106 	0.764783 	0.898051
107 	0.768365 	0.898051
108 	0.760675 	0.898051
109 	0.772970 	0.898051
110 	0.760770 	0.898051
111 	0.771304 	0.898051
112 	0.775530 	0.898051
113 	0.755895 	0.898051
114 	0.769630 	0.898051
115 	0.771980 	0.898051
116 	0.780658 	0.898051
117 	0.760758 	0.898051
118 	0.768934 	0.898051
119 	0.776244 	0.898051
120 	0.761965 	0.898051
121 	0.757528 	0.898051
122 	0.773944 	0.898051
123 	0.768911 	0.898051
124 	0.771144 	0.898051
125 	0.773713 	0.898051
126 	0.761769 	0.898051
127 	0.770249 	0.898051
128 	0.788019 	0.898051
129 	0.770460 	0.898051
130 	0.761731 	0.900288
131 	0.771719 	0.900288
132 	0.776738 	0.900288
133 	0.777238 	0.900288
134 	0.767929 	0.913796
135 	0.769870 	0.913796
136 	0.774252 	0.913796
137 	0.770929 	0.913796
138 	0.766347 	0.913796
139 	0.770357 	0.913796
140 	0.767459 	0.913796
141 	0.757186 	0.913796
142 	0.772256 	0.913796
143 	0.773723 	0.913796
144 	0.766261 	0.913796
145 	0.766083 	0.913796
146 	0.766964 	0.913796
147 	0.768359 	0.913796
148 	0.765541 	0.913796
149 	0.767336 	0.913796
150 	0.762396 	0.913796
151 	0.768372 	0.913796
152 	0.771679 	0.913796
153 	0.774024 	0.913796
154 	0.760515 	0.913796
155 	0.775178 	0.913796
156 	0.772335 	0.913796
157 	0.755407 	0.913796
158 	0.770844 	0.913796
159 	0.772083 	0.913796
160 	0.759519 	0.913796
161 	0.764949 	0.913796
162 	0.770632 	0.913796
163 	0.756431 	0.913796
164 	0.770385 	0.913796
165 	0.783176 	0.913796
166 	0.779626 	0.913796
167 	0.769724 	0.913796
168 	0.767457 	0.913796
169 	0.768950 	0.913796
170 	0.771919 	0.913796
171 	0.765992 	0.913796
172 	0.768540 	0.913796
173 	0.763678 	0.913796
174 	0.774667 	0.913796
175 	0.767019 	0.913796
176 	0.767289 	0.913796
177 	0.768604 	0.913796
178 	0.760346 	0.913796
179 	0.780238 	0.913796
180 	0.763152 	0.913796
181 	0.764278 	0.913796
182 	0.768127 	0.913796
183 	0.772489 	0.913796
184 	0.774820 	0.913796
185 	0.767813 	0.913796
186 	0.775123 	0.913796
187 	0.768095 	0.913796
188 	0.771881 	0.913796
189 	0.761970 	0.913796
190 	0.760024 	0.913796
191 	0.768040 	0.913796
192 	0.767036 	0.913796
193 	0.767478 	0.913796
194 	0.770483 	0.913796
195 	0.774937 	0.913796
196 	0.776037 	0.913796
197 	0.763331 	0.913796
198 	0.773793 	0.913796
199 	0.774237 	0.913796
200 	0.783501 	0.913796
201 	0.771677 	0.913796
202 	0.769778 	0.913796
203 	0.761613 	0.913796
204 	0.769529 	0.913796
205 	0.768236 	0.913796
206 	0.770098 	0.913796
207 	0.768300 	0.913796
208 	0.764288 	0.913796
209 	0.765007 	0.913796
210 	0.766652 	0.913796
211 	0.768652 	0.913796
212 	0.780558 	0.913796
213 	0.759429 	0.913796
214 	0.764207 	0.913796
215 	0.775505 	0.913796
216 	0.774340 	0.913796
217 	0.760827 	0.913796
218 	0.763055 	0.913796
219 	0.764310 	0.913796
220 	0.773318 	0.913796
221 	0.770183 	0.913796
222 	0.765146 	0.913796
223 	0.774942 	0.913796
224 	0.760711 	0.913796
225 	0.777771 	0.913796
226 	0.769241 	0.913796
227 	0.767644 	0.913796
228 	0.770728 	0.913796
229 	0.759586 	0.913796
230 	0.785492 	0.913796
231 	0.766281 	0.913796
232 	0.763464 	0.913796
233 	0.764678 	0.913796
234 	0.758145 	0.913796
235 	0.761533 	0.913796
236 	0.773042 	0.913796
237 	0.762234 	0.913796
238 	0.773327 	0.913796
239 	0.770287 	0.913796
240 	0.760833 	0.913796
241 	0.772137 	0.913796
242 	0.763092 	0.913796
243 	0.757012 	0.913796
244 	0.771096 	0.913796
245 	0.767160 	0.913796
246 	0.774808 	0.913796
247 	0.776880 	0.913796
248 	0.772815 	0.913796
249 	0.766077 	0.913796
250 	0.756158 	0.913796
251 	0.771360 	0.913796
252 	0.772345 	0.913796
253 	0.753747 	0.913796
254 	0.760276 	0.913796
255 	0.762095 	0.913796
256 	0.771642 	0.913796
257 	0.763761 	0.913796
258 	0.760824 	0.913796
259 	0.768945 	0.913796
260 	0.767349 	0.913796
261 	0.763944 	0.913796
262 	0.775910 	0.913796
263 	0.767683 	0.913796
264 	0.769497 	0.913796
265 	0.769469 	0.913796
266 	0.768216 	0.913796
267 	0.776672 	0.913796
268 	0.773171 	0.913796
269 	0.773443 	0.913796
270 	0.762000 	0.913796
271 	0.753663 	0.913796
272 	0.775172 	0.913796
273 	0.769708 	0.913796
274 	0.765486 	0.913796
275 	0.757878 	0.913796
276 	0.759227 	0.913796
277 	0.769435 	0.913796
278 	0.764274 	0.913796
279 	0.763620 	0.913796
280 	0.764031 	0.913796
281 	0.769337 	0.913796
282 	0.775265 	0.913796
283 	0.761053 	0.913796
284 	0.773109 	0.913796
285 	0.775779 	0.913796
286 	0.770893 	0.913796
287 	0.771067 	0.913796
288 	0.763925 	0.913796
289 	0.763110 	0.913796
290 	0.767477 	0.913796
291 	0.767375 	0.913796
292 	0.767371 	0.913796
293 	0.780732 	0.913796
294 	0.766035 	0.913796
295 	0.758484 	0.913796
296 	0.760008 	0.913796
297 	0.767664 	0.913796
298 	0.770765 	0.913796
299 	0.763307 	0.913796
300 	0.776767 	0.913796
301 	0.763251 	0.913796
302 	0.763263 	0.913796
303 	0.772501 	0.913796
304 	0.766582 	0.913796
305 	0.769182 	0.913796
306 	0.767080 	0.913796
307 	0.770837 	0.913796
308 	0.764538 	0.913796
309 	0.764261 	0.913796
310 	0.767377 	0.913796
311 	0.773343 	0.913796
312 	0.767648 	0.913796
313 	0.783650 	0.913796
314 	0.761633 	0.913796
315 	0.768332 	0.913796
316 	0.770488 	0.913796
317 	0.760906 	0.913796
318 	0.778369 	0.913796
319 	0.763241 	0.913796
320 	0.763558 	0.913796
321 	0.772002 	0.913796
322 	0.765026 	0.913796
323 	0.774696 	0.913796
324 	0.779243 	0.913796
325 	0.772230 	0.913796
326 	0.772723 	0.913796
327 	0.767742 	0.913796
328 	0.773330 	0.913796
329 	0.753191 	0.913796
330 	0.759768 	0.913796
331 	0.766761 	0.913796
332 	0.779210 	0.913796
333 	0.770921 	0.913796
334 	0.773752 	0.913796
335 	0.773802 	0.913796
336 	0.778893 	0.913796
337 	0.761238 	0.913796
338 	0.772539 	0.913796
339 	0.761713 	0.913796
340 	0.762604 	0.913796
341 	0.773832 	0.913796
342 	0.769179 	0.913796
343 	0.777100 	0.913796
344 	0.787185 	0.913796
345 	0.774166 	0.913796
346 	0.769130 	0.913796
347 	0.766542 	0.913796
348 	0.764769 	0.913796
349 	0.757327 	0.913796
350 	0.770358 	0.913796
351 	0.766229 	0.913796
352 	0.777027 	0.913796
353 	0.774489 	0.913796
354 	0.768463 	0.913796
355 	0.769057 	0.913796
356 	0.770345 	0.913796
357 	0.770458 	0.913796
358 	0.771038 	0.913796
359 	0.768114 	0.913796
360 	0.758316 	0.913796
361 	0.771626 	0.913796
362 	0.764379 	0.913796
363 	0.756263 	0.913796
364 	0.764193 	0.913796
365 	0.766607 	0.913796
366 	0.764047 	0.913796
367 	0.782049 	0.913796
368 	0.766733 	0.913796
369 	0.761357 	0.913796
370 	0.763149 	0.913796
371 	0.769502 	0.913796
372 	0.768677 	0.913796
373 	0.768126 	0.913796
374 	0.767635 	0.913796
375 	0.772952 	0.913796
376 	0.764970 	0.913796
377 	0.769595 	0.913796
378 	0.770550 	0.913796
379 	0.768607 	0.913796
380 	0.764130 	0.913796
381 	0.774894 	0.913796
382 	0.759881 	0.913796
383 	0.765165 	0.913796
384 	0.773346 	0.913796
385 	0.770660 	0.913796
386 	0.762689 	0.913796
387 	0.773367 	0.913796
388 	0.778935 	0.913796
389 	0.767742 	0.913796
390 	0.775751 	0.913796
391 	0.766568 	0.913796
392 	0.770897 	0.913796
393 	0.764183 	0.913796
394 	0.763859 	0.913796
395 	0.757112 	0.913796
396 	0.763335 	0.913796
397 	0.777573 	0.913796
398 	0.758964 	0.913796
399 	0.768929 	0.913796
400 	0.771490 	0.913796
401 	0.766892 	0.913796
402 	0.759455 	0.913796
403 	0.764270 	0.913796
404 	0.773405 	0.913796
405 	0.778851 	0.913796
406 	0.777020 	0.913796
407 	0.772983 	0.913796
408 	0.773796 	0.913796
409 	0.754785 	0.913796
410 	0.771921 	0.913796
411 	0.775226 	0.913796
412 	0.778737 	0.913796
413 	0.768128 	0.913796
414 	0.763969 	0.913796
415 	0.758170 	0.913796
416 	0.759210 	0.913796
417 	0.773070 	0.913796
418 	0.774063 	0.913796
419 	0.760637 	0.913796
420 	0.766405 	0.913796
421 	0.768227 	0.913796
422 	0.760937 	0.913796
423 	0.760093 	0.913796
424 	0.772262 	0.913796
425 	0.768084 	0.913796
426 	0.766802 	0.913796
427 	0.770786 	0.913796
428 	0.766767 	0.913796
429 	0.772904 	0.913796
430 	0.772574 	0.913796
431 	0.776649 	0.913796
432 	0.776631 	0.913796
433 	0.767886 	0.913796
434 	0.759035 	0.913796
435 	0.776568 	0.913796
436 	0.765634 	0.913796
437 	0.770251 	0.913796
438 	0.781258 	0.913796
439 	0.767764 	0.913796
440 	0.773537 	0.913796
441 	0.769335 	0.913796
442 	0.761151 	0.913796
443 	0.763371 	0.913796
444 	0.768118 	0.913796
445 	0.762148 	0.913796
446 	0.759677 	0.913796
447 	0.763484 	0.913796
448 	0.781170 	0.913796
449 	0.762067 	0.913796
450 	0.773167 	0.913796
451 	0.769741 	0.913796
452 	0.760418 	0.913796
453 	0.775095 	0.913796
454 	0.771681 	0.913796
455 	0.764124 	0.913796
456 	0.770968 	0.913796
457 	0.770669 	0.913796
458 	0.758726 	0.913796
459 	0.783354 	0.913796
460 	0.775540 	0.913796
461 	0.770965 	0.913796
462 	0.764382 	0.913796
463 	0.769771 	0.913796
464 	0.769536 	0.913796
465 	0.768864 	0.913796
466 	0.772300 	0.913796
467 	0.772913 	0.913796
468 	0.765638 	0.913796
469 	0.767937 	0.913796
470 	0.762305 	0.913796
471 	0.769176 	0.913796
472 	0.763830 	0.913796
473 	0.773920 	0.913796
474 	0.761074 	0.913796
475 	0.764539 	0.913796
476 	0.765903 	0.913796
477 	0.777262 	0.913796
478 	0.771658 	0.913796
479 	0.774207 	0.913796
480 	0.766575 	0.913796
481 	0.752969 	0.913796
482 	0.777819 	0.913796
483 	0.771100 	0.913796
484 	0.768445 	0.913796
485 	0.762860 	0.913796
486 	0.774600 	0.913796
487 	0.778133 	0.913796
488 	0.759960 	0.913796
489 	0.778612 	0.913796
490 	0.750533 	0.913796
491 	0.768706 	0.913796
492 	0.759447 	0.913796
493 	0.768968 	0.913796
494 	0.766704 	0.913796
495 	0.780303 	0.913796
496 	0.777682 	0.913796
497 	0.768765 	0.913796
498 	0.766748 	0.913796
499 	0.766560 	0.913796
500 	0.767409 	0.913796
501 	0.770166 	0.913796
502 	0.763470 	0.913796
503 	0.763072 	0.913796
504 	0.766554 	0.913796
505 	0.773884 	0.913796
506 	0.772778 	0.913796
507 	0.762709 	0.913796
508 	0.758745 	0.913796
509 	0.766212 	0.913796
510 	0.760211 	0.913796
511 	0.778582 	0.913796
512 	0.769583 	0.913796
513 	0.770170 	0.913796
514 	0.772109 	0.913796
515 	0.760183 	0.913796
516 	0.765957 	0.913796
517 	0.762675 	0.913796
518 	0.770222 	0.913796
519 	0.773157 	0.913796
520 	0.773073 	0.913796
521 	0.778326 	0.913796
522 	0.770579 	0.913796
523 	0.781921 	0.913796
524 	0.770609 	0.913796
525 	0.771154 	0.913796
526 	0.772469 	0.913796
527 	0.776356 	0.913796
528 	0.767784 	0.913796
529 	0.773986 	0.913796
530 	0.767127 	0.913796
531 	0.762180 	0.913796
532 	0.768006 	0.913796
533 	0.783100 	0.913796
534 	0.758101 	0.913796
535 	0.763182 	0.913796
536 	0.769280 	0.913796
537 	0.770624 	0.913796
538 	0.760066 	0.913796
539 	0.767589 	0.913796
540 	0.771582 	0.913796
541 	0.769944 	0.913796
542 	0.767276 	0.913796
543 	0.764828 	0.913796
544 	0.763525 	0.913796
545 	0.774955 	0.913796
546 	0.773977 	0.913796
547 	0.777880 	0.913796
548 	0.755902 	0.913796
549 	0.773655 	0.913796
550 	0.761389 	0.913796
551 	0.779308 	0.913796
552 	0.770038 	0.913796
553 	0.769450 	0.913796
554 	0.764919 	0.913796
555 	0.769367 	0.913796
556 	0.772770 	0.913796
557 	0.755264 	0.913796
558 	0.757843 	0.913796
559 	0.759996 	0.913796
560 	0.763371 	0.913796
561 	0.760217 	0.913796
562 	0.778710 	0.913796
563 	0.771876 	0.913796
564 	0.767559 	0.913796
565 	0.763578 	0.913796
566 	0.766321 	0.913796
567 	0.767436 	0.913796
568 	0.768041 	0.913796
569 	0.769076 	0.913796
570 	0.768102 	0.913796
571 	0.774523 	0.913796
572 	0.767937 	0.913796
573 	0.753337 	0.913796
574 	0.769122 	0.913796
575 	0.767948 	0.913796
576 	0.765950 	0.913796
577 	0.765678 	0.913796
578 	0.765785 	0.913796
579 	0.763461 	0.913796
580 	0.773669 	0.913796
581 	0.769637 	0.913796
582 	0.765435 	0.913796
583 	0.777629 	0.913796
584 	0.752310 	0.913796
585 	0.767172 	0.913796
586 	0.772613 	0.913796
587 	0.777251 	0.913796
588 	0.766645 	0.913796
589 	0.767828 	0.913796
590 	0.769123 	0.913796
591 	0.759316 	0.913796
592 	0.754140 	0.913796
593 	0.766285 	0.913796
594 	0.768650 	0.913796
