n° 	mediumBlock 	mediumBest
1 	0.790380 	0.915956
2 	0.783008 	0.915956
3 	0.796413 	0.915956
4 	0.775533 	0.915956
5 	0.779098 	0.915956
6 	0.770551 	0.915956
7 	0.776542 	0.915956
8 	0.778250 	0.915956
9 	0.772872 	0.915956
10 	0.775685 	0.915956
11 	0.772395 	0.915956
12 	0.769502 	0.915956
13 	0.772483 	0.915956
14 	0.780138 	0.915956
15 	0.777986 	0.915956
16 	0.775603 	0.915956
17 	0.776505 	0.915956
18 	0.785502 	0.915956
19 	0.774542 	0.915956
20 	0.770449 	0.915956
21 	0.764792 	0.915956
22 	0.782502 	0.915956
23 	0.764537 	0.915956
24 	0.776946 	0.915956
25 	0.765958 	0.915956
26 	0.773763 	0.915956
27 	0.773117 	0.915956
28 	0.755320 	0.915956
29 	0.761091 	0.915956
30 	0.770961 	0.915956
31 	0.773340 	0.915956
32 	0.772908 	0.915956
33 	0.767557 	0.915956
34 	0.771879 	0.915956
35 	0.773385 	0.915956
36 	0.765011 	0.915956
37 	0.764199 	0.915956
38 	0.773741 	0.915956
39 	0.767639 	0.915956
40 	0.768022 	0.915956
41 	0.765130 	0.915956
42 	0.766551 	0.915956
43 	0.766918 	0.915956
44 	0.773059 	0.915956
45 	0.767239 	0.915956
46 	0.767606 	0.915956
47 	0.767767 	0.915956
48 	0.780399 	0.915956
49 	0.778867 	0.915956
50 	0.771519 	0.915956
51 	0.775202 	0.915956
52 	0.756735 	0.915956
53 	0.774822 	0.915956
54 	0.764737 	0.915956
55 	0.775479 	0.915956
56 	0.767106 	0.915956
57 	0.764475 	0.915956
58 	0.767271 	0.915956
59 	0.770707 	0.915956
60 	0.770407 	0.915956
61 	0.776265 	0.915956
62 	0.768379 	0.915956
63 	0.761512 	0.915956
64 	0.772257 	0.915956
65 	0.767844 	0.915956
66 	0.774616 	0.915956
67 	0.762634 	0.915956
68 	0.762817 	0.915956
69 	0.775615 	0.915956
70 	0.774427 	0.915956
71 	0.764789 	0.915956
72 	0.768178 	0.915956
73 	0.772372 	0.915956
74 	0.764243 	0.915956
75 	0.776424 	0.915956
76 	0.763249 	0.915956
77 	0.769180 	0.915956
78 	0.762582 	0.915956
79 	0.771223 	0.915956
80 	0.765642 	0.915956
81 	0.768353 	0.915956
82 	0.766695 	0.915956
83 	0.770622 	0.915956
84 	0.765543 	0.915956
85 	0.774062 	0.915956
86 	0.765564 	0.915956
87 	0.771709 	0.915956
88 	0.771805 	0.915956
89 	0.766272 	0.915956
90 	0.768725 	0.915956
91 	0.758453 	0.915956
92 	0.768915 	0.915956
93 	0.763235 	0.915956
94 	0.788013 	0.921589
95 	0.775383 	0.921589
96 	0.772803 	0.921589
97 	0.769450 	0.921589
98 	0.765343 	0.921589
99 	0.760363 	0.921589
100 	0.783210 	0.921589
101 	0.767148 	0.921589
102 	0.776982 	0.921589
103 	0.767163 	0.921589
104 	0.765528 	0.921589
105 	0.763016 	0.921589
106 	0.758858 	0.921589
107 	0.759208 	0.921589
108 	0.769888 	0.921589
109 	0.763851 	0.921589
110 	0.766871 	0.921589
111 	0.762286 	0.921589
112 	0.768554 	0.921589
113 	0.764159 	0.921589
114 	0.762827 	0.921589
115 	0.773720 	0.921589
116 	0.776522 	0.921589
117 	0.769262 	0.921589
118 	0.774399 	0.921589
119 	0.768018 	0.921589
120 	0.767480 	0.921589
121 	0.779171 	0.921589
122 	0.767501 	0.921589
123 	0.767141 	0.921589
124 	0.753667 	0.921589
125 	0.772093 	0.921589
126 	0.761118 	0.921589
127 	0.768737 	0.921589
128 	0.778929 	0.921589
129 	0.754578 	0.921589
130 	0.769139 	0.921589
131 	0.760868 	0.921589
132 	0.766765 	0.921589
133 	0.772627 	0.921589
134 	0.763501 	0.921589
135 	0.767481 	0.921589
136 	0.769987 	0.921589
137 	0.769747 	0.921589
138 	0.764321 	0.921589
139 	0.782081 	0.921589
140 	0.765376 	0.921589
141 	0.763967 	0.921589
142 	0.766184 	0.921589
143 	0.770908 	0.921589
144 	0.770999 	0.921589
145 	0.769869 	0.921589
146 	0.768374 	0.921589
147 	0.769376 	0.921589
148 	0.773149 	0.921589
149 	0.771026 	0.921589
150 	0.773516 	0.921589
151 	0.763784 	0.921589
152 	0.765543 	0.921589
153 	0.777431 	0.921589
154 	0.760469 	0.921589
155 	0.762503 	0.921589
156 	0.772036 	0.921589
157 	0.766677 	0.921589
158 	0.772034 	0.921589
159 	0.765755 	0.921589
160 	0.769100 	0.921589
161 	0.764317 	0.921589
162 	0.770244 	0.921589
163 	0.768182 	0.921589
164 	0.766701 	0.921589
165 	0.762214 	0.921589
166 	0.780692 	0.921589
167 	0.766171 	0.921589
168 	0.773276 	0.921589
169 	0.781076 	0.921589
170 	0.774982 	0.921589
171 	0.777211 	0.921589
172 	0.774930 	0.921589
173 	0.772474 	0.921589
174 	0.767599 	0.921589
175 	0.774889 	0.921589
176 	0.761306 	0.921589
177 	0.760917 	0.921589
178 	0.776703 	0.921589
179 	0.765257 	0.921589
180 	0.763673 	0.921589
181 	0.767549 	0.921589
182 	0.771784 	0.921589
183 	0.773777 	0.921589
184 	0.778088 	0.921589
185 	0.769099 	0.921589
186 	0.774472 	0.921589
187 	0.772671 	0.921589
188 	0.777203 	0.921589
189 	0.777703 	0.921589
190 	0.768342 	0.921589
191 	0.766855 	0.921589
192 	0.766739 	0.921589
193 	0.772536 	0.921589
194 	0.765498 	0.921589
195 	0.760475 	0.921589
196 	0.768199 	0.921589
197 	0.771865 	0.921589
198 	0.766334 	0.921589
199 	0.774523 	0.921589
200 	0.763617 	0.921589
201 	0.765517 	0.921589
202 	0.765028 	0.921589
203 	0.762701 	0.921589
204 	0.772085 	0.921589
205 	0.768654 	0.921589
206 	0.776210 	0.921589
207 	0.775855 	0.921589
208 	0.762804 	0.921589
209 	0.778088 	0.921589
210 	0.767556 	0.921589
211 	0.778922 	0.921589
212 	0.772276 	0.921589
213 	0.760276 	0.921589
214 	0.776187 	0.921589
215 	0.786557 	0.921589
216 	0.767792 	0.921589
217 	0.762802 	0.921589
218 	0.775996 	0.921589
219 	0.769339 	0.921589
220 	0.769582 	0.921589
221 	0.773202 	0.921589
222 	0.773243 	0.921589
223 	0.768090 	0.921589
224 	0.760613 	0.921589
225 	0.775343 	0.921589
226 	0.764693 	0.921589
227 	0.772484 	0.921589
228 	0.759114 	0.921589
229 	0.766803 	0.921589
230 	0.775822 	0.921589
231 	0.758951 	0.921589
232 	0.764837 	0.921589
233 	0.770108 	0.921589
234 	0.772382 	0.921589
235 	0.761548 	0.921589
236 	0.769233 	0.921589
237 	0.766549 	0.921589
238 	0.770443 	0.921589
239 	0.765453 	0.921589
240 	0.762779 	0.921589
241 	0.776066 	0.921589
242 	0.765284 	0.921589
243 	0.762401 	0.921589
244 	0.769261 	0.921589
245 	0.772962 	0.921589
246 	0.778614 	0.921589
247 	0.786340 	0.921589
248 	0.768906 	0.921589
249 	0.771173 	0.921589
250 	0.769824 	0.921589
251 	0.768697 	0.921589
