n° 	mediumBlock 	mediumBest
1 	0.785991 	0.883272
2 	0.788380 	0.883272
3 	0.771191 	0.883272
4 	0.780396 	0.894194
5 	0.778381 	0.894194
6 	0.778366 	0.894194
7 	0.773457 	0.894194
8 	0.770955 	0.894194
9 	0.769173 	0.894194
10 	0.774517 	0.899134
11 	0.775069 	0.899134
12 	0.768319 	0.899134
13 	0.761881 	0.899134
14 	0.770966 	0.899134
15 	0.772131 	0.899134
16 	0.772741 	0.899134
17 	0.767060 	0.899134
18 	0.789422 	0.901610
19 	0.776179 	0.901610
20 	0.774551 	0.901610
21 	0.769379 	0.901610
22 	0.770472 	0.901610
23 	0.767148 	0.901610
24 	0.761846 	0.901610
25 	0.767138 	0.901610
26 	0.770825 	0.901610
27 	0.775613 	0.901610
28 	0.768754 	0.901610
29 	0.762747 	0.901610
30 	0.769633 	0.901610
31 	0.764287 	0.901610
32 	0.763774 	0.901610
33 	0.773192 	0.901610
34 	0.770301 	0.901610
35 	0.770549 	0.901610
36 	0.770230 	0.901610
37 	0.764883 	0.901610
38 	0.772284 	0.901610
39 	0.774668 	0.901610
40 	0.762417 	0.901610
41 	0.772793 	0.901610
42 	0.780603 	0.901610
43 	0.759266 	0.901610
44 	0.773075 	0.901610
45 	0.767511 	0.901610
46 	0.770598 	0.901610
47 	0.771219 	0.901610
48 	0.773795 	0.901610
49 	0.773091 	0.901610
50 	0.763701 	0.901610
51 	0.767706 	0.901610
52 	0.776955 	0.901610
53 	0.769673 	0.901610
54 	0.770784 	0.901610
55 	0.762290 	0.901610
56 	0.770846 	0.914299
57 	0.773595 	0.914299
58 	0.759865 	0.914299
59 	0.769824 	0.914299
60 	0.772106 	0.914299
61 	0.769370 	0.914299
62 	0.769203 	0.914299
63 	0.765185 	0.914299
64 	0.761577 	0.914299
65 	0.764921 	0.914299
66 	0.774136 	0.914299
67 	0.777890 	0.914299
68 	0.768812 	0.914299
69 	0.766057 	0.914299
70 	0.766248 	0.914299
71 	0.769145 	0.914299
72 	0.764273 	0.914299
73 	0.773663 	0.914299
74 	0.764114 	0.914299
75 	0.775958 	0.914299
76 	0.775129 	0.914299
77 	0.767086 	0.914299
78 	0.768885 	0.914299
79 	0.767345 	0.914299
80 	0.780621 	0.914299
81 	0.764073 	0.914299
82 	0.768201 	0.914299
83 	0.761251 	0.914299
84 	0.769981 	0.914299
85 	0.774881 	0.914299
86 	0.769580 	0.914299
87 	0.769186 	0.914299
88 	0.772718 	0.914299
89 	0.774669 	0.914299
90 	0.770876 	0.914299
91 	0.759867 	0.914299
92 	0.777355 	0.914299
93 	0.772132 	0.914299
94 	0.773609 	0.914299
95 	0.777956 	0.914299
96 	0.771772 	0.914299
97 	0.757434 	0.914299
98 	0.769348 	0.914299
99 	0.774370 	0.914299
100 	0.770765 	0.914299
101 	0.769527 	0.914299
102 	0.774835 	0.914299
103 	0.766553 	0.914299
104 	0.767406 	0.914299
105 	0.777617 	0.914299
106 	0.781281 	0.914299
107 	0.761226 	0.914299
108 	0.771619 	0.914299
109 	0.783701 	0.914299
110 	0.771510 	0.914299
111 	0.778835 	0.914299
112 	0.758260 	0.914299
113 	0.771257 	0.914299
114 	0.759468 	0.914299
115 	0.762946 	0.914299
116 	0.766254 	0.914299
117 	0.769083 	0.914299
118 	0.775483 	0.914299
119 	0.760660 	0.914299
120 	0.762020 	0.914299
121 	0.768733 	0.914299
122 	0.774407 	0.914299
123 	0.770468 	0.914299
124 	0.770834 	0.914299
125 	0.761749 	0.914299
126 	0.766465 	0.914299
127 	0.772910 	0.914299
128 	0.776014 	0.914299
129 	0.765183 	0.914299
130 	0.771376 	0.914299
131 	0.762954 	0.914299
132 	0.760572 	0.914299
133 	0.774202 	0.914299
134 	0.769429 	0.914299
135 	0.770261 	0.914299
136 	0.772501 	0.914299
137 	0.769208 	0.914299
138 	0.762852 	0.914299
139 	0.773573 	0.914299
140 	0.767368 	0.914299
