n° 	mediumBlock 	mediumBest
1 	0.784656 	0.896383
2 	0.779668 	0.896383
3 	0.772535 	0.896383
4 	0.791906 	0.896383
5 	0.762817 	0.896383
6 	0.771613 	0.896383
7 	0.776005 	0.896383
8 	0.777043 	0.896383
9 	0.770851 	0.896383
10 	0.764445 	0.896383
11 	0.770514 	0.896383
12 	0.768113 	0.896383
13 	0.770081 	0.896383
14 	0.766772 	0.896383
15 	0.776219 	0.896383
16 	0.763701 	0.896383
17 	0.776808 	0.896383
18 	0.776543 	0.896383
19 	0.782466 	0.896383
20 	0.766508 	0.896383
21 	0.778133 	0.896383
22 	0.772272 	0.896383
23 	0.771633 	0.896383
24 	0.770190 	0.896383
25 	0.764771 	0.896383
26 	0.772559 	0.896383
27 	0.769079 	0.896383
28 	0.768636 	0.896383
29 	0.773449 	0.896383
30 	0.771359 	0.896383
31 	0.773604 	0.896383
32 	0.779834 	0.900724
33 	0.762780 	0.900724
34 	0.775607 	0.900724
35 	0.762414 	0.900724
36 	0.768868 	0.900724
37 	0.776745 	0.900724
38 	0.767096 	0.900724
39 	0.770137 	0.900724
40 	0.772213 	0.900724
41 	0.765510 	0.900724
42 	0.781634 	0.900724
43 	0.766648 	0.900724
44 	0.771493 	0.900724
45 	0.759278 	0.900724
46 	0.780262 	0.900724
47 	0.763360 	0.900724
48 	0.765961 	0.900724
49 	0.766564 	0.900724
50 	0.765335 	0.900724
51 	0.765131 	0.900724
52 	0.765405 	0.900724
53 	0.750764 	0.900724
54 	0.778113 	0.900724
55 	0.762416 	0.900724
56 	0.765208 	0.900724
57 	0.769297 	0.900724
58 	0.778378 	0.900724
59 	0.776360 	0.900724
60 	0.770707 	0.900724
61 	0.772119 	0.900724
62 	0.769192 	0.900724
63 	0.771486 	0.900724
64 	0.758717 	0.900724
65 	0.766480 	0.900724
66 	0.764693 	0.900724
67 	0.761128 	0.900724
68 	0.770529 	0.900724
69 	0.767376 	0.900724
70 	0.781910 	0.900724
71 	0.775877 	0.900724
72 	0.770123 	0.900724
73 	0.775910 	0.900724
74 	0.778250 	0.900724
75 	0.768928 	0.900724
76 	0.763504 	0.900724
77 	0.769878 	0.900724
78 	0.778248 	0.900724
79 	0.771531 	0.900724
80 	0.765234 	0.900724
81 	0.768570 	0.900724
82 	0.779426 	0.900724
83 	0.781186 	0.900724
84 	0.773048 	0.900724
85 	0.774228 	0.900724
86 	0.763889 	0.900724
87 	0.774638 	0.900724
88 	0.759575 	0.900724
89 	0.780348 	0.900724
90 	0.771983 	0.900724
91 	0.774262 	0.900724
92 	0.769591 	0.900724
93 	0.767622 	0.900724
94 	0.761361 	0.900724
95 	0.776844 	0.900724
96 	0.771632 	0.900724
97 	0.773582 	0.900724
98 	0.777357 	0.900724
99 	0.770609 	0.900724
100 	0.772944 	0.900724
101 	0.768920 	0.900724
102 	0.765664 	0.900724
103 	0.766535 	0.900724
104 	0.769331 	0.900724
105 	0.762556 	0.900724
106 	0.779767 	0.900724
107 	0.774356 	0.900724
108 	0.764652 	0.900724
109 	0.761718 	0.900724
110 	0.769416 	0.900724
111 	0.766522 	0.900724
112 	0.775406 	0.900724
113 	0.780671 	0.900724
114 	0.772864 	0.900724
115 	0.759892 	0.900724
116 	0.768982 	0.900724
117 	0.767846 	0.900724
118 	0.760912 	0.900724
119 	0.763314 	0.900724
120 	0.770496 	0.900724
121 	0.768497 	0.900724
122 	0.764565 	0.900724
123 	0.761285 	0.900724
124 	0.764371 	0.900724
125 	0.754198 	0.900724
126 	0.773909 	0.900724
127 	0.767416 	0.900724
128 	0.769189 	0.900724
129 	0.760191 	0.900724
130 	0.772822 	0.900724
131 	0.771043 	0.900724
132 	0.769332 	0.900724
133 	0.759510 	0.900724
134 	0.768013 	0.900724
135 	0.760735 	0.900724
136 	0.769250 	0.900724
137 	0.772076 	0.900724
138 	0.764348 	0.900724
139 	0.761147 	0.900724
140 	0.773164 	0.900724
141 	0.767873 	0.900724
142 	0.764301 	0.900724
143 	0.771698 	0.900724
144 	0.756762 	0.900724
145 	0.766079 	0.900724
146 	0.757333 	0.900724
147 	0.768797 	0.900724
148 	0.775194 	0.900724
149 	0.772355 	0.900724
150 	0.765586 	0.900724
151 	0.773493 	0.900724
152 	0.762543 	0.900724
153 	0.778776 	0.900724
154 	0.764096 	0.900724
155 	0.762718 	0.900724
156 	0.764690 	0.900724
157 	0.768820 	0.900724
158 	0.762976 	0.900724
159 	0.775719 	0.900724
160 	0.774955 	0.900724
161 	0.763774 	0.900724
162 	0.772475 	0.900724
163 	0.763579 	0.900724
164 	0.767412 	0.900724
165 	0.775388 	0.900724
166 	0.760006 	0.900724
167 	0.765176 	0.900724
168 	0.768525 	0.900724
169 	0.759264 	0.900724
170 	0.764810 	0.900724
171 	0.766917 	0.900724
172 	0.766640 	0.900724
173 	0.764545 	0.900724
174 	0.767265 	0.900724
175 	0.769028 	0.900724
176 	0.773080 	0.900724
177 	0.764420 	0.900724
178 	0.771041 	0.900724
179 	0.770473 	0.900724
180 	0.760335 	0.900724
181 	0.778762 	0.900724
182 	0.766325 	0.900724
183 	0.768813 	0.900724
184 	0.773018 	0.900724
185 	0.762287 	0.900724
186 	0.764434 	0.900724
187 	0.765249 	0.900724
188 	0.768708 	0.900724
189 	0.769294 	0.900724
190 	0.771384 	0.900724
191 	0.771676 	0.900724
192 	0.760614 	0.900724
193 	0.777892 	0.900724
194 	0.777267 	0.900724
195 	0.758558 	0.900724
196 	0.764650 	0.900724
197 	0.771646 	0.900724
198 	0.762814 	0.900724
199 	0.766602 	0.901458
200 	0.781428 	0.901458
201 	0.781679 	0.901458
202 	0.754341 	0.901458
203 	0.774230 	0.901458
204 	0.781299 	0.901458
205 	0.765416 	0.901458
206 	0.772206 	0.901458
207 	0.773606 	0.901458
208 	0.769168 	0.901458
209 	0.773963 	0.901458
210 	0.767229 	0.901458
211 	0.773741 	0.901458
212 	0.769723 	0.901458
213 	0.772106 	0.901458
214 	0.761409 	0.901458
215 	0.775641 	0.901458
216 	0.761781 	0.901458
217 	0.779675 	0.901458
218 	0.771484 	0.901458
219 	0.755371 	0.901458
220 	0.773079 	0.901458
221 	0.763936 	0.901458
222 	0.774736 	0.901458
223 	0.767355 	0.901458
224 	0.763916 	0.901458
225 	0.780521 	0.901458
226 	0.766669 	0.901458
227 	0.770110 	0.901458
228 	0.782188 	0.901458
229 	0.769731 	0.901458
230 	0.776310 	0.901458
231 	0.767811 	0.901458
232 	0.768173 	0.901458
233 	0.773546 	0.901458
234 	0.775555 	0.901458
235 	0.769092 	0.901458
236 	0.763279 	0.901458
237 	0.767398 	0.901458
