n° 	mediumBlock 	mediumBest
1 	0.798906 	0.890324
2 	0.776667 	0.890324
3 	0.784832 	0.890324
4 	0.767943 	0.890324
5 	0.783296 	0.890324
6 	0.772873 	0.899506
7 	0.769229 	0.899506
8 	0.778854 	0.899506
9 	0.769756 	0.899506
10 	0.768687 	0.899506
11 	0.766948 	0.899506
12 	0.766428 	0.899506
13 	0.779104 	0.899506
14 	0.767254 	0.899506
15 	0.778527 	0.899506
16 	0.773726 	0.899506
17 	0.767477 	0.899506
18 	0.773454 	0.899506
19 	0.772002 	0.899506
20 	0.774152 	0.899506
21 	0.777208 	0.899506
22 	0.778803 	0.899506
23 	0.790765 	0.899506
24 	0.766417 	0.899506
25 	0.777869 	0.899506
26 	0.768489 	0.899506
27 	0.772108 	0.899506
28 	0.776194 	0.899506
29 	0.775471 	0.899506
30 	0.770544 	0.899506
31 	0.767660 	0.899506
32 	0.767777 	0.899506
33 	0.763690 	0.899506
34 	0.765943 	0.899506
35 	0.765933 	0.899506
36 	0.768008 	0.899506
37 	0.765752 	0.899506
38 	0.775388 	0.899506
39 	0.772464 	0.899506
40 	0.765718 	0.899506
41 	0.765108 	0.916718
42 	0.769988 	0.916718
43 	0.771757 	0.916718
44 	0.769737 	0.916718
45 	0.765868 	0.916718
46 	0.767410 	0.916718
47 	0.759000 	0.916718
48 	0.772885 	0.916718
49 	0.772228 	0.916718
50 	0.777481 	0.916718
51 	0.767431 	0.916718
52 	0.766275 	0.916718
53 	0.775405 	0.916718
54 	0.766804 	0.916718
55 	0.766073 	0.916718
56 	0.762160 	0.916718
57 	0.773023 	0.916718
58 	0.767342 	0.916718
59 	0.776446 	0.916718
60 	0.773526 	0.916718
61 	0.769298 	0.916718
62 	0.779514 	0.916718
63 	0.774869 	0.916718
64 	0.771283 	0.916718
65 	0.776727 	0.916718
66 	0.773917 	0.916718
67 	0.769709 	0.916718
68 	0.767658 	0.916718
69 	0.766459 	0.916718
70 	0.767958 	0.916718
71 	0.784521 	0.916718
72 	0.779223 	0.916718
73 	0.771060 	0.916718
74 	0.772979 	0.916718
75 	0.771844 	0.916718
76 	0.767996 	0.916718
77 	0.762854 	0.916718
78 	0.778059 	0.916718
79 	0.764788 	0.916718
80 	0.769449 	0.916718
81 	0.764744 	0.916718
82 	0.758001 	0.916718
83 	0.770913 	0.916718
84 	0.769192 	0.916718
85 	0.777774 	0.916718
86 	0.773252 	0.916718
87 	0.769751 	0.916718
88 	0.766921 	0.916718
89 	0.771883 	0.916718
90 	0.761439 	0.916718
91 	0.764724 	0.916718
92 	0.765721 	0.916718
93 	0.775044 	0.916718
94 	0.768989 	0.916718
95 	0.767883 	0.916718
96 	0.769768 	0.916718
97 	0.762935 	0.916718
98 	0.765475 	0.916718
99 	0.779231 	0.916718
100 	0.765802 	0.916718
101 	0.778122 	0.916718
102 	0.778660 	0.916718
103 	0.768841 	0.916718
104 	0.761651 	0.916718
105 	0.775932 	0.916718
106 	0.765268 	0.916718
107 	0.768374 	0.916718
108 	0.762592 	0.916718
109 	0.776112 	0.916718
110 	0.756168 	0.916718
111 	0.777913 	0.916718
112 	0.770465 	0.916718
113 	0.774113 	0.916718
114 	0.758784 	0.916718
115 	0.775919 	0.916718
116 	0.769218 	0.916718
117 	0.762236 	0.916718
118 	0.761095 	0.916718
119 	0.765719 	0.916718
120 	0.768132 	0.916718
121 	0.771935 	0.916718
122 	0.774228 	0.916718
123 	0.770822 	0.916718
124 	0.761128 	0.916718
125 	0.767396 	0.916718
126 	0.765438 	0.916718
127 	0.771330 	0.916718
128 	0.768201 	0.916718
