n° 	mediumBlock 	mediumBest
1 	0.811514 	0.871893
2 	0.808327 	0.874079
3 	0.805292 	0.874079
4 	0.804299 	0.874079
5 	0.797088 	0.874079
6 	0.791662 	0.874079
7 	0.806881 	0.878945
8 	0.798596 	0.878945
9 	0.795115 	0.878945
10 	0.799469 	0.887918
11 	0.806126 	0.887918
12 	0.795071 	0.887918
13 	0.794250 	0.887918
14 	0.798559 	0.887918
15 	0.796224 	0.887918
16 	0.793217 	0.887918
17 	0.802807 	0.887918
18 	0.788586 	0.887918
19 	0.791658 	0.887918
20 	0.790790 	0.887918
21 	0.800321 	0.887918
22 	0.799033 	0.887918
23 	0.789391 	0.887918
24 	0.792537 	0.887918
25 	0.795806 	0.887918
26 	0.797032 	0.887918
27 	0.794000 	0.887918
28 	0.791230 	0.887918
29 	0.800249 	0.887918
30 	0.792617 	0.887918
31 	0.786715 	0.887918
32 	0.796617 	0.887918
33 	0.787110 	0.887918
34 	0.791985 	0.887918
35 	0.792740 	0.887918
36 	0.792281 	0.887918
37 	0.787750 	0.887918
38 	0.789036 	0.887918
39 	0.781448 	0.887918
40 	0.794921 	0.887918
41 	0.796619 	0.887918
42 	0.791556 	0.887918
43 	0.802785 	0.887918
44 	0.792583 	0.887918
45 	0.793981 	0.887918
46 	0.795369 	0.887918
47 	0.788776 	0.887918
48 	0.787417 	0.887918
49 	0.791800 	0.887918
50 	0.794375 	0.887918
51 	0.781831 	0.887918
52 	0.785626 	0.887918
53 	0.781133 	0.887918
54 	0.789230 	0.887918
55 	0.797850 	0.887918
56 	0.799424 	0.887918
57 	0.789557 	0.887918
58 	0.798838 	0.887918
59 	0.795001 	0.887918
60 	0.788570 	0.887918
61 	0.786788 	0.887918
62 	0.796343 	0.887918
63 	0.788030 	0.887918
64 	0.783302 	0.887918
65 	0.795474 	0.887918
66 	0.785078 	0.887918
67 	0.789884 	0.887918
68 	0.791327 	0.887918
69 	0.798189 	0.887918
70 	0.793644 	0.887918
71 	0.799978 	0.887918
72 	0.791680 	0.887918
73 	0.795593 	0.887918
74 	0.787662 	0.887918
75 	0.795241 	0.887918
76 	0.794111 	0.887918
77 	0.792372 	0.887918
78 	0.784597 	0.887918
79 	0.781304 	0.887918
80 	0.780494 	0.887918
81 	0.788301 	0.887918
82 	0.799255 	0.887918
83 	0.793965 	0.887918
84 	0.787234 	0.887918
85 	0.787553 	0.887918
86 	0.804881 	0.887918
87 	0.801487 	0.887918
88 	0.788316 	0.887918
89 	0.796081 	0.887918
90 	0.784277 	0.887918
91 	0.790078 	0.887918
92 	0.794327 	0.887918
93 	0.787498 	0.887918
94 	0.784497 	0.887918
95 	0.797786 	0.887918
96 	0.793411 	0.887918
97 	0.784688 	0.887918
