n° 	mediumBlock 	mediumBest
1 	0.818263 	0.873845
2 	0.800562 	0.873845
3 	0.799040 	0.873845
4 	0.802932 	0.873845
5 	0.792016 	0.873845
6 	0.801789 	0.873845
7 	0.789991 	0.873845
8 	0.804225 	0.876136
9 	0.799462 	0.876136
10 	0.800303 	0.876136
11 	0.801031 	0.876136
12 	0.796188 	0.876136
13 	0.796883 	0.876136
14 	0.794519 	0.876136
15 	0.787373 	0.876136
16 	0.798406 	0.876136
17 	0.795394 	0.876136
18 	0.797924 	0.876136
19 	0.789410 	0.876136
20 	0.801434 	0.876136
21 	0.795377 	0.876136
22 	0.794225 	0.876136
23 	0.798035 	0.876136
24 	0.793129 	0.876136
25 	0.799407 	0.876136
26 	0.786966 	0.876136
27 	0.795948 	0.882627
28 	0.798067 	0.882627
29 	0.793492 	0.882627
30 	0.790680 	0.882627
31 	0.791952 	0.882627
32 	0.786054 	0.882627
33 	0.793566 	0.882627
34 	0.792252 	0.882627
35 	0.791779 	0.882627
36 	0.792777 	0.882627
37 	0.794289 	0.882627
38 	0.797180 	0.882627
39 	0.790230 	0.882627
40 	0.790487 	0.882627
41 	0.791626 	0.882627
42 	0.797642 	0.882627
43 	0.790549 	0.882627
44 	0.786947 	0.882627
45 	0.799585 	0.882627
46 	0.797436 	0.882627
47 	0.797644 	0.882627
48 	0.798948 	0.882627
49 	0.791106 	0.882627
50 	0.797428 	0.882627
51 	0.791614 	0.882627
52 	0.790635 	0.882627
53 	0.794120 	0.882627
54 	0.789810 	0.882627
55 	0.790691 	0.882627
56 	0.795005 	0.882627
57 	0.785861 	0.882627
58 	0.786022 	0.882627
59 	0.793184 	0.882627
60 	0.785771 	0.882627
61 	0.805528 	0.882627
62 	0.796075 	0.882627
63 	0.795757 	0.882627
64 	0.796484 	0.882627
65 	0.799659 	0.882627
66 	0.794913 	0.882627
67 	0.787024 	0.882627
68 	0.789003 	0.882627
69 	0.780432 	0.882627
70 	0.787120 	0.882627
71 	0.795297 	0.882627
72 	0.799227 	0.882627
73 	0.787699 	0.882627
74 	0.792228 	0.882627
75 	0.789486 	0.882627
76 	0.788995 	0.882627
77 	0.798597 	0.882627
78 	0.792121 	0.882627
79 	0.795544 	0.882627
80 	0.794808 	0.882627
81 	0.791139 	0.882627
82 	0.787223 	0.882627
83 	0.786914 	0.882627
84 	0.791509 	0.882627
85 	0.797026 	0.882627
86 	0.785486 	0.882627
87 	0.782384 	0.882627
88 	0.793113 	0.882627
89 	0.789507 	0.882627
90 	0.785946 	0.882627
91 	0.795763 	0.882627
92 	0.802854 	0.882627
93 	0.793310 	0.882627
94 	0.798561 	0.882627
95 	0.794894 	0.882627
96 	0.789771 	0.882627
97 	0.800415 	0.882627
98 	0.783677 	0.882627
99 	0.786643 	0.882627
100 	0.792855 	0.882627
101 	0.790241 	0.882627
