n° 	mediumBlock 	mediumBest
1 	0.820076 	0.897383
2 	0.816471 	0.897383
3 	0.810685 	0.897383
4 	0.811386 	0.897383
5 	0.808915 	0.897383
6 	0.816225 	0.897383
7 	0.804181 	0.897383
8 	0.815467 	0.897383
9 	0.800771 	0.897383
10 	0.811783 	0.897383
11 	0.815487 	0.897383
12 	0.810637 	0.897383
13 	0.806445 	0.897383
14 	0.803905 	0.897383
15 	0.801513 	0.897383
16 	0.806690 	0.897383
17 	0.810329 	0.897383
18 	0.809289 	0.897383
19 	0.808879 	0.897383
20 	0.806953 	0.897383
21 	0.809072 	0.897383
22 	0.799487 	0.897383
23 	0.803820 	0.897383
24 	0.808907 	0.897383
25 	0.795718 	0.897383
26 	0.798466 	0.897383
27 	0.797816 	0.897383
28 	0.805722 	0.897383
29 	0.801939 	0.897383
30 	0.792872 	0.897383
31 	0.803994 	0.897383
32 	0.804493 	0.897383
33 	0.804737 	0.897383
34 	0.808510 	0.897383
35 	0.800879 	0.897383
36 	0.795423 	0.897383
37 	0.798203 	0.897383
38 	0.812903 	0.897383
39 	0.798591 	0.897383
40 	0.810745 	0.897383
41 	0.800281 	0.897383
42 	0.800995 	0.897383
43 	0.802158 	0.897383
44 	0.801718 	0.897383
45 	0.805188 	0.897383
46 	0.807193 	0.897383
47 	0.804095 	0.897383
48 	0.800597 	0.897383
49 	0.809342 	0.897383
50 	0.800192 	0.897383
51 	0.805635 	0.897383
52 	0.804998 	0.897383
53 	0.797737 	0.897383
54 	0.808610 	0.897383
55 	0.790830 	0.897383
56 	0.797016 	0.897383
57 	0.802677 	0.897383
58 	0.794088 	0.897383
59 	0.815262 	0.897383
60 	0.794092 	0.897383
61 	0.799091 	0.897383
62 	0.798492 	0.897383
63 	0.796963 	0.897383
64 	0.794966 	0.897383
65 	0.802277 	0.897383
66 	0.797244 	0.897383
67 	0.796303 	0.897383
68 	0.800234 	0.897383
69 	0.803524 	0.897383
70 	0.799248 	0.897383
71 	0.803509 	0.897383
72 	0.799706 	0.897383
73 	0.799546 	0.897383
74 	0.791804 	0.897383
75 	0.804113 	0.897383
76 	0.795894 	0.897383
77 	0.795908 	0.897383
78 	0.803889 	0.897383
79 	0.795560 	0.897383
80 	0.802282 	0.897383
81 	0.805074 	0.897383
82 	0.803026 	0.897383
83 	0.804635 	0.897383
84 	0.807445 	0.897383
85 	0.795808 	0.897383
86 	0.800792 	0.897383
87 	0.803488 	0.897383
88 	0.795718 	0.897383
89 	0.794088 	0.897383
90 	0.804857 	0.897383
91 	0.802056 	0.897383
92 	0.803419 	0.897383
93 	0.807972 	0.897383
94 	0.808422 	0.897383
95 	0.796503 	0.897383
96 	0.796874 	0.897383
97 	0.803671 	0.897383
