n° 	mediumBlock 	mediumBest
1 	0.815879 	0.881479
2 	0.819808 	0.896783
3 	0.814770 	0.896783
4 	0.808625 	0.896783
5 	0.813383 	0.896783
6 	0.818743 	0.896783
7 	0.816971 	0.896783
8 	0.811438 	0.896783
9 	0.809603 	0.896783
10 	0.806747 	0.896783
11 	0.812897 	0.896783
12 	0.799830 	0.896783
13 	0.815358 	0.896783
14 	0.816279 	0.896783
15 	0.806750 	0.896783
16 	0.806693 	0.896783
17 	0.805466 	0.896783
18 	0.816614 	0.896783
19 	0.803679 	0.896783
20 	0.806235 	0.896783
21 	0.796844 	0.896783
22 	0.804903 	0.896783
23 	0.801039 	0.896783
24 	0.807326 	0.896783
25 	0.804470 	0.896783
26 	0.808342 	0.896783
27 	0.805175 	0.896783
28 	0.795773 	0.896783
29 	0.810464 	0.896783
30 	0.798447 	0.896783
31 	0.795527 	0.896783
32 	0.803719 	0.896783
33 	0.801952 	0.896783
34 	0.798267 	0.896783
35 	0.808468 	0.896783
36 	0.794903 	0.896783
37 	0.794621 	0.896783
38 	0.799767 	0.896783
39 	0.811936 	0.896783
40 	0.797744 	0.896783
41 	0.805437 	0.896783
42 	0.804614 	0.896783
43 	0.804559 	0.896783
44 	0.805394 	0.896783
45 	0.804021 	0.896783
46 	0.813881 	0.896783
47 	0.799662 	0.896783
48 	0.802480 	0.896783
49 	0.804689 	0.896783
50 	0.803455 	0.896783
51 	0.801644 	0.896783
52 	0.798538 	0.896783
53 	0.803287 	0.896783
54 	0.801913 	0.896783
55 	0.796004 	0.896783
56 	0.799751 	0.896783
57 	0.813340 	0.896783
58 	0.810279 	0.896783
59 	0.797705 	0.896783
60 	0.801304 	0.896783
61 	0.806632 	0.896783
62 	0.802631 	0.896783
63 	0.799737 	0.896783
64 	0.800805 	0.896783
65 	0.803595 	0.896783
66 	0.801241 	0.896783
67 	0.806093 	0.896783
68 	0.803320 	0.896783
69 	0.802831 	0.896783
70 	0.805838 	0.896783
71 	0.807845 	0.896783
72 	0.808959 	0.896783
73 	0.802075 	0.896783
74 	0.799153 	0.896783
75 	0.798094 	0.896783
76 	0.798062 	0.896783
77 	0.809602 	0.896783
78 	0.796280 	0.896783
79 	0.808917 	0.896783
80 	0.788618 	0.896783
81 	0.801588 	0.896783
82 	0.807949 	0.896783
83 	0.807790 	0.896783
84 	0.792220 	0.896783
85 	0.801514 	0.896783
86 	0.798480 	0.896783
87 	0.799981 	0.896783
88 	0.809164 	0.896783
89 	0.808413 	0.896783
90 	0.793261 	0.896783
91 	0.805457 	0.896783
92 	0.797564 	0.896783
93 	0.799475 	0.896783
94 	0.801854 	0.896783
95 	0.793945 	0.896783
96 	0.797647 	0.896783
97 	0.801628 	0.896783
98 	0.798257 	0.896783
99 	0.795163 	0.896783
100 	0.800733 	0.896783
101 	0.799077 	0.896783
102 	0.797015 	0.896783
103 	0.807972 	0.896783
