n° 	mediumBlock 	mediumBest
1 	0.825073 	0.882525
2 	0.804950 	0.886670
3 	0.812480 	0.886670
4 	0.814754 	0.887836
5 	0.815683 	0.887836
6 	0.810682 	0.887836
7 	0.808095 	0.887836
8 	0.813868 	0.887836
9 	0.812694 	0.887836
10 	0.805264 	0.887836
11 	0.808894 	0.887836
12 	0.804735 	0.887836
13 	0.807089 	0.887836
14 	0.808763 	0.887836
15 	0.803233 	0.887836
16 	0.806068 	0.887836
17 	0.810832 	0.887836
18 	0.805674 	0.887836
19 	0.804205 	0.887836
20 	0.811539 	0.888603
21 	0.807190 	0.888603
22 	0.802168 	0.888603
23 	0.798973 	0.888603
24 	0.811168 	0.888603
25 	0.804783 	0.888603
26 	0.797294 	0.888603
27 	0.811774 	0.888603
28 	0.810226 	0.888603
29 	0.795213 	0.893488
30 	0.810585 	0.893488
31 	0.800738 	0.893488
32 	0.799342 	0.893488
33 	0.801594 	0.893488
34 	0.801820 	0.893488
35 	0.796892 	0.893488
36 	0.807762 	0.893488
37 	0.799803 	0.893488
38 	0.799772 	0.893488
39 	0.808453 	0.893488
40 	0.791939 	0.893488
41 	0.797244 	0.893488
42 	0.802416 	0.893488
43 	0.801691 	0.893488
44 	0.796752 	0.893488
45 	0.805472 	0.893488
46 	0.795308 	0.893488
47 	0.800457 	0.893488
48 	0.807605 	0.893488
49 	0.798076 	0.893488
50 	0.798179 	0.893488
51 	0.798789 	0.893488
52 	0.801361 	0.893488
53 	0.802866 	0.893488
54 	0.801109 	0.893488
55 	0.803057 	0.893488
56 	0.803178 	0.893488
57 	0.804217 	0.893488
58 	0.804491 	0.893488
59 	0.804003 	0.893488
60 	0.807152 	0.893488
61 	0.808026 	0.893488
62 	0.805300 	0.893488
63 	0.794625 	0.893488
64 	0.793914 	0.893488
65 	0.798805 	0.893488
66 	0.798470 	0.893488
67 	0.811909 	0.893488
68 	0.794727 	0.893488
69 	0.799099 	0.893488
70 	0.797021 	0.893488
71 	0.802592 	0.893488
72 	0.805371 	0.893488
73 	0.802106 	0.893488
74 	0.800802 	0.893488
75 	0.808557 	0.893488
76 	0.800945 	0.893488
77 	0.799630 	0.893488
78 	0.810506 	0.893488
79 	0.803208 	0.893488
80 	0.792682 	0.893488
81 	0.794228 	0.893488
82 	0.795575 	0.893488
83 	0.806767 	0.893488
84 	0.805395 	0.893488
85 	0.797780 	0.893488
86 	0.804268 	0.893488
87 	0.803365 	0.893488
88 	0.802676 	0.893488
89 	0.801415 	0.893488
90 	0.803173 	0.893488
91 	0.810683 	0.893488
92 	0.796229 	0.893488
93 	0.797235 	0.893488
94 	0.801614 	0.893488
95 	0.800156 	0.893488
96 	0.794788 	0.893488
97 	0.793585 	0.893488
98 	0.800535 	0.893488
99 	0.804776 	0.893488
100 	0.797000 	0.893488
101 	0.798774 	0.893488
102 	0.795423 	0.893488
103 	0.793120 	0.893488
104 	0.794317 	0.893488
105 	0.798712 	0.893488
106 	0.806028 	0.893488
107 	0.795476 	0.893488
108 	0.796183 	0.893488
109 	0.795181 	0.893488
110 	0.799442 	0.893488
111 	0.801927 	0.893488
112 	0.800283 	0.893488
113 	0.803324 	0.893488
114 	0.804726 	0.893488
115 	0.801844 	0.893488
116 	0.801386 	0.893488
117 	0.801951 	0.893488
118 	0.808506 	0.893488
119 	0.791013 	0.893488
120 	0.802653 	0.893488
121 	0.799376 	0.893488
122 	0.804015 	0.893488
123 	0.797091 	0.893488
124 	0.799585 	0.893488
125 	0.800813 	0.893488
126 	0.797365 	0.893488
127 	0.800721 	0.893488
128 	0.800373 	0.893488
129 	0.799807 	0.893488
130 	0.806338 	0.893488
131 	0.801139 	0.893488
132 	0.799972 	0.893488
133 	0.800059 	0.893488
134 	0.803002 	0.893488
135 	0.797826 	0.893488
136 	0.798464 	0.893488
137 	0.800523 	0.893488
138 	0.802371 	0.893488
139 	0.800693 	0.893488
140 	0.795455 	0.893488
141 	0.794345 	0.893488
142 	0.796950 	0.893488
143 	0.794720 	0.893488
144 	0.805288 	0.893488
145 	0.793963 	0.893488
146 	0.801275 	0.893488
147 	0.802826 	0.893488
148 	0.798370 	0.893488
149 	0.801916 	0.893488
150 	0.795635 	0.893488
151 	0.813243 	0.893488
152 	0.801177 	0.893488
153 	0.800585 	0.893488
154 	0.802977 	0.893488
155 	0.803281 	0.893488
156 	0.801975 	0.893488
157 	0.804412 	0.893488
158 	0.804122 	0.893488
159 	0.795266 	0.893488
160 	0.798492 	0.893488
161 	0.797654 	0.893488
162 	0.803799 	0.893488
163 	0.800710 	0.893488
164 	0.804145 	0.893488
165 	0.803374 	0.893488
166 	0.794601 	0.893488
167 	0.805772 	0.893488
168 	0.796747 	0.893488
169 	0.799268 	0.893488
170 	0.800126 	0.893488
171 	0.794081 	0.893488
172 	0.794258 	0.893488
173 	0.792114 	0.893488
174 	0.801301 	0.893488
175 	0.796506 	0.893488
176 	0.806066 	0.893488
177 	0.798921 	0.893488
178 	0.801169 	0.893488
179 	0.797443 	0.893488
180 	0.814618 	0.893488
181 	0.795427 	0.893488
182 	0.802776 	0.893488
183 	0.807103 	0.893488
184 	0.800209 	0.893488
185 	0.788790 	0.893488
186 	0.791910 	0.893488
187 	0.792004 	0.893488
188 	0.804262 	0.893488
189 	0.797299 	0.893488
190 	0.802193 	0.893488
191 	0.811870 	0.893488
192 	0.801157 	0.893488
193 	0.801540 	0.893488
194 	0.802386 	0.893488
195 	0.804410 	0.893488
196 	0.794033 	0.893488
197 	0.803767 	0.893488
198 	0.799693 	0.893488
199 	0.792920 	0.893488
200 	0.805348 	0.893488
201 	0.791882 	0.893488
202 	0.796795 	0.893488
203 	0.797186 	0.893488
204 	0.802069 	0.893488
205 	0.799412 	0.893488
206 	0.801080 	0.893488
207 	0.798047 	0.893488
208 	0.803696 	0.893488
