n° 	mediumBlock 	mediumBest
1 	0.828509 	0.890954
2 	0.817373 	0.890954
3 	0.814918 	0.890954
4 	0.813998 	0.891370
5 	0.803584 	0.891370
6 	0.814426 	0.891370
7 	0.806042 	0.891370
8 	0.803224 	0.891370
9 	0.802399 	0.891370
10 	0.806170 	0.891370
11 	0.805723 	0.891370
12 	0.811291 	0.891370
13 	0.811254 	0.891370
14 	0.802994 	0.891370
15 	0.802579 	0.891370
16 	0.801020 	0.891370
17 	0.807759 	0.891370
18 	0.808696 	0.891370
19 	0.810418 	0.891370
20 	0.807744 	0.891370
21 	0.808455 	0.891370
22 	0.807463 	0.891370
23 	0.805978 	0.891370
24 	0.801987 	0.891370
25 	0.802615 	0.891370
26 	0.807256 	0.891370
27 	0.807927 	0.891370
28 	0.805334 	0.891370
29 	0.806542 	0.891370
30 	0.801675 	0.891370
31 	0.794435 	0.891370
32 	0.802653 	0.891370
33 	0.808842 	0.891370
34 	0.796632 	0.891370
35 	0.805554 	0.891370
36 	0.811039 	0.891370
37 	0.807145 	0.891370
38 	0.801343 	0.891370
39 	0.800936 	0.891370
40 	0.802652 	0.891370
41 	0.800568 	0.892056
42 	0.798962 	0.892056
43 	0.808664 	0.892056
44 	0.801510 	0.892056
45 	0.800212 	0.892056
46 	0.804894 	0.892056
47 	0.814213 	0.892056
48 	0.807131 	0.892056
49 	0.790176 	0.892056
50 	0.804877 	0.892056
51 	0.796323 	0.892056
52 	0.803647 	0.892056
53 	0.802274 	0.892056
54 	0.802032 	0.892056
55 	0.794200 	0.892056
56 	0.798394 	0.892056
57 	0.799391 	0.892056
58 	0.802450 	0.892056
59 	0.814443 	0.892056
60 	0.796662 	0.892056
61 	0.804968 	0.892056
62 	0.806503 	0.892056
63 	0.800837 	0.892056
64 	0.799744 	0.892056
65 	0.805618 	0.892056
66 	0.794130 	0.892056
67 	0.792469 	0.892056
68 	0.801334 	0.892056
69 	0.806521 	0.892056
70 	0.793629 	0.892056
71 	0.801717 	0.892056
72 	0.800647 	0.892056
73 	0.807180 	0.892056
74 	0.799528 	0.892056
75 	0.800062 	0.892056
76 	0.797774 	0.892056
77 	0.794360 	0.892056
78 	0.793575 	0.892056
79 	0.797439 	0.892056
80 	0.797287 	0.892056
81 	0.807791 	0.892056
82 	0.796349 	0.892056
83 	0.800594 	0.892056
84 	0.797899 	0.892056
85 	0.802132 	0.892056
86 	0.803317 	0.892056
87 	0.799098 	0.892056
88 	0.803654 	0.892056
89 	0.794703 	0.892056
90 	0.790259 	0.892056
91 	0.811302 	0.892056
92 	0.798461 	0.892056
93 	0.802543 	0.892056
94 	0.801787 	0.892056
95 	0.797322 	0.892056
96 	0.807286 	0.892056
97 	0.799091 	0.892056
98 	0.798317 	0.892056
99 	0.803239 	0.892056
100 	0.804622 	0.892056
101 	0.805783 	0.892056
102 	0.805318 	0.892056
103 	0.800435 	0.892056
104 	0.805112 	0.892056
105 	0.795769 	0.892056
106 	0.798058 	0.892056
107 	0.798481 	0.892056
108 	0.802582 	0.892056
109 	0.806723 	0.892056
110 	0.805195 	0.892056
111 	0.811982 	0.892056
112 	0.796650 	0.892056
113 	0.793183 	0.892056
114 	0.800943 	0.892056
115 	0.802047 	0.892056
116 	0.797883 	0.892056
117 	0.794385 	0.892056
118 	0.802631 	0.892056
119 	0.807126 	0.892056
120 	0.796558 	0.892056
121 	0.787877 	0.892056
122 	0.792782 	0.892056
123 	0.800475 	0.892056
124 	0.801042 	0.892056
125 	0.798667 	0.892056
126 	0.792587 	0.892056
127 	0.799411 	0.892056
128 	0.809415 	0.892056
129 	0.798254 	0.892056
130 	0.794630 	0.892056
131 	0.806718 	0.892056
132 	0.797680 	0.892056
133 	0.795676 	0.892056
134 	0.796575 	0.892056
135 	0.794928 	0.892056
136 	0.802451 	0.892056
137 	0.796643 	0.892056
138 	0.796900 	0.892056
139 	0.800755 	0.892056
140 	0.802746 	0.892056
141 	0.797014 	0.892056
142 	0.797204 	0.892056
143 	0.805478 	0.892056
144 	0.795618 	0.892056
145 	0.798428 	0.892056
146 	0.792742 	0.892056
147 	0.793884 	0.892056
148 	0.799711 	0.892056
149 	0.804785 	0.892056
150 	0.802204 	0.892056
151 	0.800499 	0.892056
152 	0.802875 	0.892056
153 	0.799501 	0.892056
154 	0.796768 	0.892056
155 	0.799087 	0.892056
156 	0.801316 	0.892056
157 	0.788797 	0.892056
158 	0.799602 	0.892056
159 	0.800619 	0.892056
160 	0.803008 	0.892056
161 	0.795195 	0.892056
162 	0.790258 	0.892056
163 	0.801346 	0.892056
164 	0.799723 	0.892056
165 	0.801402 	0.892056
166 	0.806631 	0.892056
167 	0.801807 	0.892056
168 	0.789612 	0.892056
169 	0.811535 	0.892056
170 	0.796195 	0.892056
171 	0.803921 	0.892056
172 	0.803001 	0.892056
173 	0.803328 	0.892056
174 	0.798893 	0.892056
175 	0.797709 	0.892056
176 	0.798884 	0.892056
177 	0.804487 	0.892056
178 	0.804463 	0.892056
179 	0.796241 	0.892056
180 	0.787542 	0.892056
181 	0.800774 	0.892056
182 	0.799702 	0.892056
183 	0.798567 	0.892056
184 	0.800195 	0.892056
185 	0.800323 	0.892056
186 	0.796920 	0.892056
187 	0.799192 	0.892056
188 	0.797973 	0.892056
189 	0.806395 	0.892056
190 	0.802895 	0.892056
191 	0.804490 	0.892056
192 	0.791210 	0.892056
193 	0.804426 	0.892056
194 	0.806715 	0.892056
195 	0.792691 	0.892056
196 	0.786713 	0.892056
197 	0.796705 	0.892056
198 	0.801624 	0.892056
199 	0.796700 	0.892056
200 	0.794267 	0.892056
201 	0.803699 	0.892056
202 	0.803347 	0.892056
203 	0.799937 	0.892056
204 	0.802612 	0.892056
205 	0.799838 	0.892056
206 	0.798681 	0.892056
207 	0.799641 	0.892056
208 	0.797969 	0.892056
209 	0.795431 	0.892056
210 	0.796645 	0.892056
211 	0.803408 	0.892056
212 	0.805543 	0.892056
213 	0.797537 	0.892056
214 	0.805681 	0.892056
215 	0.802231 	0.892056
216 	0.810144 	0.892056
217 	0.806132 	0.892056
218 	0.793615 	0.892056
219 	0.803159 	0.892056
220 	0.819235 	0.892056
221 	0.799208 	0.892056
222 	0.796768 	0.892056
223 	0.794831 	0.892056
224 	0.796802 	0.892056
225 	0.792409 	0.892056
226 	0.795091 	0.892056
227 	0.803345 	0.892056
228 	0.795557 	0.892056
229 	0.790055 	0.892056
230 	0.801024 	0.892056
231 	0.795295 	0.892056
232 	0.801104 	0.892056
233 	0.804697 	0.892056
234 	0.798332 	0.892056
235 	0.801734 	0.892056
236 	0.795184 	0.892056
237 	0.805278 	0.892056
238 	0.792246 	0.892056
239 	0.794073 	0.892056
240 	0.792076 	0.892056
241 	0.797950 	0.892056
242 	0.802621 	0.892056
243 	0.801044 	0.892056
244 	0.801720 	0.892056
245 	0.807550 	0.892056
246 	0.796949 	0.892056
247 	0.797913 	0.892056
248 	0.803650 	0.892056
249 	0.801829 	0.892056
250 	0.798890 	0.892056
251 	0.796876 	0.892056
252 	0.804060 	0.892056
253 	0.801447 	0.892056
254 	0.806916 	0.892056
255 	0.800184 	0.892056
256 	0.797780 	0.892056
257 	0.805040 	0.892056
258 	0.800263 	0.892056
259 	0.799585 	0.892056
260 	0.800323 	0.892056
261 	0.799577 	0.892056
262 	0.799624 	0.892056
263 	0.804351 	0.892056
264 	0.794632 	0.892056
265 	0.796336 	0.892056
266 	0.806448 	0.892056
267 	0.805690 	0.892056
268 	0.792892 	0.892056
269 	0.798786 	0.892056
270 	0.802906 	0.892056
271 	0.803369 	0.892056
272 	0.798631 	0.892056
273 	0.805047 	0.892056
274 	0.797542 	0.892056
275 	0.799550 	0.892056
276 	0.806090 	0.892056
277 	0.807879 	0.892056
278 	0.803928 	0.892056
279 	0.800399 	0.892056
280 	0.790461 	0.892056
281 	0.799385 	0.892056
282 	0.805449 	0.892056
283 	0.800020 	0.892056
284 	0.793563 	0.892056
285 	0.793546 	0.892056
286 	0.808480 	0.892056
287 	0.802640 	0.892056
288 	0.796209 	0.892056
289 	0.799522 	0.892056
290 	0.800748 	0.892056
291 	0.798072 	0.892056
292 	0.801315 	0.892056
293 	0.793265 	0.892056
294 	0.796620 	0.892056
295 	0.802495 	0.892056
296 	0.808133 	0.892056
297 	0.800623 	0.892056
298 	0.793655 	0.892056
299 	0.805638 	0.892056
300 	0.792651 	0.892056
301 	0.800125 	0.892056
302 	0.805187 	0.892056
303 	0.805988 	0.892056
304 	0.796560 	0.892056
305 	0.795035 	0.892056
306 	0.809312 	0.892056
307 	0.793984 	0.892056
308 	0.803327 	0.892056
309 	0.806210 	0.892056
310 	0.801839 	0.892056
311 	0.804979 	0.892056
312 	0.790536 	0.892056
313 	0.800263 	0.892056
314 	0.804849 	0.892056
315 	0.804226 	0.892056
316 	0.800898 	0.892056
317 	0.805833 	0.892056
318 	0.797223 	0.892056
319 	0.788265 	0.892056
320 	0.796215 	0.892056
321 	0.807646 	0.892056
322 	0.794163 	0.892056
323 	0.803495 	0.892056
324 	0.789178 	0.892056
325 	0.799058 	0.892056
326 	0.792795 	0.892056
327 	0.799249 	0.892056
328 	0.802939 	0.892056
329 	0.791806 	0.892056
330 	0.799677 	0.892056
331 	0.797564 	0.892056
332 	0.799967 	0.892056
333 	0.797349 	0.892056
334 	0.814325 	0.892056
335 	0.791867 	0.892056
336 	0.803915 	0.892056
337 	0.790991 	0.892056
338 	0.798933 	0.892056
339 	0.797026 	0.892056
340 	0.804280 	0.892056
341 	0.793115 	0.892056
