n° 	mediumBlock 	mediumBest
1 	0.818378 	0.889199
2 	0.817764 	0.889199
3 	0.812881 	0.889199
4 	0.816934 	0.889199
5 	0.810828 	0.889199
6 	0.812499 	0.889199
7 	0.809887 	0.889199
8 	0.800310 	0.889199
9 	0.801045 	0.889199
10 	0.805045 	0.889199
11 	0.808504 	0.889199
12 	0.806981 	0.889199
13 	0.809909 	0.889199
14 	0.803463 	0.889199
15 	0.811326 	0.889199
16 	0.798821 	0.889199
17 	0.811758 	0.889199
18 	0.801219 	0.889199
19 	0.801537 	0.889199
20 	0.798775 	0.889199
21 	0.807413 	0.889199
22 	0.797439 	0.889199
23 	0.806189 	0.889199
24 	0.799313 	0.889199
25 	0.820800 	0.889199
26 	0.798178 	0.889199
27 	0.805960 	0.889199
28 	0.799721 	0.889199
29 	0.800568 	0.889199
30 	0.815389 	0.889199
31 	0.802618 	0.889199
32 	0.807399 	0.889199
33 	0.801565 	0.889199
34 	0.801979 	0.889199
35 	0.802475 	0.889199
36 	0.808494 	0.889199
37 	0.806086 	0.889199
38 	0.800340 	0.889199
39 	0.797667 	0.889199
40 	0.798310 	0.889199
41 	0.805757 	0.889199
42 	0.802709 	0.889199
43 	0.801864 	0.889199
44 	0.801428 	0.889199
45 	0.802470 	0.889199
46 	0.803256 	0.889199
47 	0.802000 	0.889199
48 	0.804501 	0.889199
49 	0.798509 	0.889199
50 	0.805870 	0.889199
51 	0.813101 	0.889199
52 	0.798942 	0.889199
53 	0.793715 	0.889199
54 	0.802855 	0.889199
55 	0.804245 	0.889199
56 	0.801329 	0.889199
57 	0.804267 	0.889199
58 	0.806027 	0.889199
59 	0.794682 	0.889199
60 	0.801085 	0.889199
61 	0.797002 	0.889199
62 	0.798879 	0.889199
63 	0.800547 	0.889199
64 	0.798734 	0.889199
65 	0.803279 	0.889199
66 	0.802705 	0.889199
67 	0.803694 	0.889199
68 	0.801174 	0.889199
69 	0.796980 	0.889199
70 	0.802643 	0.889199
71 	0.806178 	0.889199
72 	0.799764 	0.889199
73 	0.803434 	0.889199
74 	0.801032 	0.889199
75 	0.815219 	0.889199
76 	0.798075 	0.889199
77 	0.794691 	0.889199
78 	0.792360 	0.889199
79 	0.807490 	0.889199
80 	0.792980 	0.889199
81 	0.804788 	0.889199
82 	0.792338 	0.889199
83 	0.791238 	0.889199
84 	0.809913 	0.889199
85 	0.803035 	0.889199
86 	0.796964 	0.889199
87 	0.792336 	0.889199
88 	0.803342 	0.889199
89 	0.808637 	0.889199
90 	0.797218 	0.889199
91 	0.800518 	0.889199
92 	0.798567 	0.889199
93 	0.806162 	0.889199
94 	0.797947 	0.889199
95 	0.805095 	0.889199
96 	0.798981 	0.889199
97 	0.795768 	0.889199
98 	0.808498 	0.889199
99 	0.803872 	0.889199
100 	0.805468 	0.889199
101 	0.812417 	0.889199
102 	0.798154 	0.889199
103 	0.811805 	0.889199
104 	0.800583 	0.889199
105 	0.802860 	0.889199
106 	0.798063 	0.889199
107 	0.798745 	0.889199
108 	0.798490 	0.889199
109 	0.796599 	0.889199
110 	0.801736 	0.889199
111 	0.802807 	0.889199
112 	0.802777 	0.889199
113 	0.810678 	0.889199
114 	0.798184 	0.889199
115 	0.797832 	0.889199
116 	0.809021 	0.889199
117 	0.804752 	0.889199
118 	0.803260 	0.889199
119 	0.793227 	0.889199
120 	0.798315 	0.889199
121 	0.798413 	0.889199
122 	0.799234 	0.889199
123 	0.805176 	0.889199
124 	0.795647 	0.889199
125 	0.798567 	0.889199
126 	0.803391 	0.889199
127 	0.796006 	0.889199
128 	0.792994 	0.889199
129 	0.805717 	0.889199
130 	0.810310 	0.889199
131 	0.802371 	0.889199
132 	0.807197 	0.889199
133 	0.800525 	0.889199
134 	0.803260 	0.889199
135 	0.795447 	0.889199
136 	0.805698 	0.889199
137 	0.801133 	0.889199
138 	0.804439 	0.889199
139 	0.798002 	0.889199
140 	0.799425 	0.889199
141 	0.788759 	0.889199
142 	0.793892 	0.889199
143 	0.797491 	0.889199
144 	0.797497 	0.889199
145 	0.797458 	0.889199
146 	0.799099 	0.889199
147 	0.797642 	0.889199
148 	0.788981 	0.889199
149 	0.793781 	0.889199
150 	0.802625 	0.889199
151 	0.798877 	0.889199
152 	0.804515 	0.889199
153 	0.796712 	0.889199
154 	0.797904 	0.889199
155 	0.809626 	0.889199
156 	0.795648 	0.889199
157 	0.805252 	0.889199
158 	0.797441 	0.889199
159 	0.800841 	0.889199
160 	0.800771 	0.889199
161 	0.801992 	0.889199
162 	0.799596 	0.889199
163 	0.788115 	0.889199
164 	0.808607 	0.894750
165 	0.804749 	0.894750
166 	0.805144 	0.894750
167 	0.793866 	0.894750
168 	0.802617 	0.894750
169 	0.800585 	0.894750
170 	0.802896 	0.894750
171 	0.808122 	0.894750
