n° 	mediumBlock 	mediumBest
1 	0.808909 	0.892118
2 	0.812350 	0.892118
3 	0.815064 	0.892118
4 	0.807302 	0.892118
5 	0.809877 	0.892118
6 	0.814767 	0.892118
7 	0.806679 	0.892118
8 	0.804335 	0.892118
9 	0.803373 	0.892118
10 	0.808560 	0.892118
11 	0.800265 	0.892118
12 	0.802722 	0.892118
13 	0.812712 	0.892118
14 	0.806927 	0.892118
15 	0.803647 	0.892118
16 	0.807377 	0.892118
17 	0.807372 	0.892118
18 	0.800641 	0.892118
19 	0.801055 	0.892118
20 	0.800056 	0.892118
21 	0.800568 	0.892118
22 	0.811242 	0.892118
23 	0.808960 	0.892118
24 	0.800055 	0.892118
25 	0.809647 	0.892118
26 	0.812651 	0.892118
27 	0.810936 	0.892118
28 	0.805986 	0.892118
29 	0.795720 	0.892118
30 	0.802491 	0.892118
31 	0.810755 	0.892118
32 	0.804462 	0.892118
33 	0.803148 	0.892118
34 	0.794419 	0.892118
35 	0.805204 	0.892118
36 	0.805908 	0.892118
37 	0.806003 	0.892118
38 	0.796600 	0.892118
39 	0.801727 	0.892118
40 	0.799675 	0.892118
41 	0.802002 	0.892118
42 	0.800880 	0.892118
43 	0.801796 	0.892118
44 	0.795747 	0.892118
45 	0.808883 	0.892118
46 	0.797858 	0.892118
47 	0.804642 	0.892118
48 	0.802824 	0.892118
49 	0.803021 	0.892118
50 	0.804942 	0.892118
51 	0.810278 	0.892118
52 	0.798453 	0.892118
53 	0.791722 	0.892118
54 	0.802843 	0.892118
55 	0.798005 	0.892118
56 	0.805983 	0.892118
57 	0.798048 	0.892118
58 	0.805416 	0.892118
59 	0.804219 	0.892118
60 	0.795113 	0.892118
61 	0.804491 	0.892118
62 	0.797769 	0.892118
63 	0.798669 	0.892118
64 	0.794879 	0.892118
65 	0.814791 	0.892118
66 	0.806221 	0.892118
67 	0.800935 	0.892118
68 	0.803730 	0.892118
69 	0.797042 	0.892118
70 	0.803739 	0.892118
71 	0.803990 	0.892118
72 	0.806792 	0.892118
73 	0.806909 	0.892118
74 	0.791409 	0.892118
75 	0.794793 	0.892118
76 	0.793764 	0.892118
77 	0.795291 	0.892118
78 	0.801041 	0.892118
79 	0.796290 	0.892118
80 	0.794511 	0.892118
81 	0.808248 	0.892118
82 	0.795109 	0.899345
83 	0.796954 	0.899345
84 	0.803277 	0.899345
85 	0.800615 	0.899345
86 	0.798139 	0.899345
87 	0.803865 	0.899345
88 	0.798145 	0.899345
89 	0.796507 	0.899345
90 	0.799048 	0.899345
91 	0.804982 	0.899345
92 	0.802624 	0.899345
93 	0.799654 	0.899345
94 	0.799945 	0.899345
95 	0.797703 	0.899345
96 	0.799497 	0.899345
97 	0.806080 	0.899345
98 	0.806821 	0.899345
99 	0.802405 	0.899345
100 	0.810763 	0.899345
101 	0.790803 	0.899345
102 	0.798110 	0.899345
103 	0.798853 	0.899345
104 	0.802072 	0.899345
105 	0.801125 	0.899345
106 	0.802510 	0.899345
107 	0.795787 	0.899345
108 	0.800260 	0.899345
109 	0.799952 	0.899345
110 	0.800890 	0.899345
111 	0.807851 	0.899345
112 	0.802099 	0.899345
113 	0.797228 	0.899345
114 	0.804011 	0.899345
115 	0.799903 	0.899345
116 	0.795092 	0.899345
117 	0.796084 	0.899345
118 	0.796825 	0.899345
119 	0.801142 	0.899345
120 	0.792660 	0.899345
121 	0.803483 	0.899345
122 	0.799353 	0.899345
123 	0.814316 	0.899345
124 	0.806737 	0.899345
125 	0.800435 	0.899345
126 	0.806996 	0.899345
127 	0.802967 	0.899345
128 	0.800423 	0.899345
129 	0.805369 	0.899345
