n° 	mediumBlock 	mediumBest
1 	0.758525 	0.815766
2 	0.764839 	0.816649
3 	0.757880 	0.816649
4 	0.751844 	0.816649
5 	0.757649 	0.816649
6 	0.765075 	0.823822
7 	0.754081 	0.823822
8 	0.749385 	0.823822
9 	0.754487 	0.823822
10 	0.751994 	0.823822
11 	0.754046 	0.823822
12 	0.752552 	0.823822
13 	0.752720 	0.823822
14 	0.746247 	0.823822
15 	0.745595 	0.823822
16 	0.751243 	0.823822
17 	0.755467 	0.823822
18 	0.746908 	0.823822
19 	0.749045 	0.823822
20 	0.748965 	0.823822
21 	0.750328 	0.823822
22 	0.750580 	0.823822
23 	0.746046 	0.823822
24 	0.750084 	0.823822
25 	0.751965 	0.823822
26 	0.754910 	0.823822
27 	0.747103 	0.823822
28 	0.750757 	0.823822
29 	0.750159 	0.823822
30 	0.749161 	0.823822
31 	0.744510 	0.823822
32 	0.739633 	0.823822
33 	0.748099 	0.823822
34 	0.749186 	0.823822
35 	0.743831 	0.823822
36 	0.750235 	0.823822
37 	0.745429 	0.823822
38 	0.744279 	0.823822
39 	0.748968 	0.823822
40 	0.748792 	0.823822
41 	0.756941 	0.823822
42 	0.747890 	0.823822
43 	0.739171 	0.823822
44 	0.744286 	0.823822
45 	0.743775 	0.823822
46 	0.746259 	0.823822
47 	0.740505 	0.823822
48 	0.747272 	0.823822
49 	0.745987 	0.823822
50 	0.750165 	0.823822
51 	0.747728 	0.823822
52 	0.746337 	0.823822
53 	0.742402 	0.823822
54 	0.754077 	0.823822
55 	0.747851 	0.823822
56 	0.750806 	0.823822
57 	0.744286 	0.823822
58 	0.744203 	0.823822
59 	0.739863 	0.823822
60 	0.749091 	0.823822
61 	0.744459 	0.823822
62 	0.741553 	0.823822
63 	0.750348 	0.823822
64 	0.749080 	0.823822
65 	0.747002 	0.823822
66 	0.743238 	0.823822
67 	0.745716 	0.823822
68 	0.748425 	0.823822
69 	0.743579 	0.823822
70 	0.739528 	0.823822
71 	0.741403 	0.823822
72 	0.747898 	0.823822
73 	0.743815 	0.823822
74 	0.742966 	0.823822
75 	0.749369 	0.823822
76 	0.748153 	0.823822
77 	0.741373 	0.823822
78 	0.745919 	0.823822
79 	0.745580 	0.823822
80 	0.747652 	0.823822
81 	0.752855 	0.823822
82 	0.755929 	0.823822
83 	0.744612 	0.823822
84 	0.754812 	0.823822
85 	0.747956 	0.823822
86 	0.751389 	0.823822
87 	0.746227 	0.823822
88 	0.751670 	0.823822
89 	0.747953 	0.823822
90 	0.749124 	0.823822
91 	0.749877 	0.823822
92 	0.744868 	0.823822
93 	0.748334 	0.823822
94 	0.742694 	0.823822
95 	0.748937 	0.823822
96 	0.739860 	0.823822
97 	0.737738 	0.823822
98 	0.746421 	0.823822
99 	0.746964 	0.823822
100 	0.743356 	0.823822
101 	0.747247 	0.823822
102 	0.742684 	0.823822
103 	0.745510 	0.823822
104 	0.753271 	0.823822
105 	0.752327 	0.823822
106 	0.740580 	0.823822
107 	0.746081 	0.823822
108 	0.744630 	0.823822
109 	0.742390 	0.823822
110 	0.750651 	0.823822
111 	0.740805 	0.823822
112 	0.747077 	0.823822
113 	0.751847 	0.823822
114 	0.746178 	0.823822
115 	0.741218 	0.823822
116 	0.742342 	0.823822
117 	0.744685 	0.823822
118 	0.749938 	0.823822
119 	0.743989 	0.823822
120 	0.749775 	0.823822
121 	0.740411 	0.823822
122 	0.744518 	0.823822
123 	0.744239 	0.823822
124 	0.738056 	0.823822
125 	0.739031 	0.823822
126 	0.742078 	0.823822
127 	0.740316 	0.823822
128 	0.750233 	0.823822
129 	0.742628 	0.823822
130 	0.743213 	0.823822
131 	0.742572 	0.823822
132 	0.755657 	0.823822
133 	0.745450 	0.823822
134 	0.746688 	0.823822
135 	0.743740 	0.823822
136 	0.748507 	0.823822
137 	0.750721 	0.823822
138 	0.749980 	0.823822
139 	0.749381 	0.823822
140 	0.750543 	0.823822
141 	0.741173 	0.823822
142 	0.746743 	0.823822
143 	0.741429 	0.823822
144 	0.746047 	0.823822
145 	0.740989 	0.823822
146 	0.751800 	0.823822
147 	0.741847 	0.823822
148 	0.744227 	0.823822
149 	0.738480 	0.823822
150 	0.742609 	0.823822
151 	0.743670 	0.823822
152 	0.744012 	0.823822
153 	0.744535 	0.823822
154 	0.746456 	0.823822
155 	0.752979 	0.823822
156 	0.745621 	0.823822
157 	0.750557 	0.823822
158 	0.745623 	0.823822
159 	0.737607 	0.823822
160 	0.742596 	0.823822
161 	0.754249 	0.823822
162 	0.738997 	0.823822
163 	0.747620 	0.823822
164 	0.750046 	0.823822
165 	0.739308 	0.823822
166 	0.743725 	0.823822
167 	0.742795 	0.823822
168 	0.748775 	0.823822
169 	0.738113 	0.823822
170 	0.740549 	0.823822
171 	0.740389 	0.823822
172 	0.746250 	0.823822
173 	0.746659 	0.823822
174 	0.737902 	0.823822
175 	0.740122 	0.823822
176 	0.742964 	0.823822
177 	0.748169 	0.823822
178 	0.744271 	0.823822
179 	0.751576 	0.823822
180 	0.744103 	0.823822
181 	0.749546 	0.823822
182 	0.750126 	0.823822
183 	0.751140 	0.823822
184 	0.748255 	0.823822
185 	0.747403 	0.823822
186 	0.746150 	0.823822
187 	0.744953 	0.823822
188 	0.737398 	0.823822
189 	0.749213 	0.823822
190 	0.747039 	0.823822
191 	0.736950 	0.823822
192 	0.744864 	0.823822
193 	0.750684 	0.823822
194 	0.745397 	0.823822
195 	0.744203 	0.823822
196 	0.744095 	0.823822
197 	0.738999 	0.823822
198 	0.743483 	0.823822
199 	0.746752 	0.823822
200 	0.742917 	0.823822
201 	0.743540 	0.823822
202 	0.744162 	0.823822
203 	0.743762 	0.823822
204 	0.744104 	0.823822
205 	0.748411 	0.823822
206 	0.740931 	0.823822
207 	0.747237 	0.823822
208 	0.744201 	0.823822
209 	0.747633 	0.823822
210 	0.744292 	0.823822
211 	0.743091 	0.823822
212 	0.743252 	0.823822
213 	0.749526 	0.823822
214 	0.747260 	0.823822
215 	0.750254 	0.823822
216 	0.742860 	0.823822
217 	0.748779 	0.823822
218 	0.737713 	0.823822
219 	0.744805 	0.823822
220 	0.749732 	0.823822
221 	0.745158 	0.823822
222 	0.739498 	0.823822
223 	0.740667 	0.823822
224 	0.748870 	0.823822
225 	0.743369 	0.823822
226 	0.744794 	0.823822
227 	0.739151 	0.823822
228 	0.743668 	0.823822
229 	0.751658 	0.823822
230 	0.746001 	0.823822
231 	0.741118 	0.823822
232 	0.742582 	0.823822
233 	0.742623 	0.823822
234 	0.747223 	0.823822
235 	0.755049 	0.823822
236 	0.748155 	0.823822
237 	0.740519 	0.823822
238 	0.743673 	0.823822
239 	0.743100 	0.823822
240 	0.749211 	0.823822
241 	0.747498 	0.823822
242 	0.745731 	0.823822
243 	0.743025 	0.823822
244 	0.746484 	0.823822
245 	0.749978 	0.823822
246 	0.745662 	0.823822
247 	0.743805 	0.823822
248 	0.748252 	0.823822
249 	0.751748 	0.823822
250 	0.744045 	0.823822
251 	0.748040 	0.823822
252 	0.748909 	0.823822
253 	0.750148 	0.823822
254 	0.741524 	0.823822
255 	0.735379 	0.823822
256 	0.750103 	0.823822
257 	0.742038 	0.823822
258 	0.747344 	0.823822
259 	0.743767 	0.823822
260 	0.749559 	0.823822
261 	0.751571 	0.823822
262 	0.740329 	0.823822
263 	0.744782 	0.823822
264 	0.749308 	0.823822
265 	0.752063 	0.823822
266 	0.737745 	0.823822
267 	0.748577 	0.823822
268 	0.748983 	0.823822
269 	0.744463 	0.823822
270 	0.742017 	0.823822
271 	0.752359 	0.823822
272 	0.741737 	0.823822
273 	0.744466 	0.823822
274 	0.742005 	0.823822
275 	0.744267 	0.823822
276 	0.747658 	0.823822
277 	0.743921 	0.823822
278 	0.748539 	0.823822
279 	0.744792 	0.823822
280 	0.750212 	0.823822
281 	0.751791 	0.823822
282 	0.748901 	0.823822
283 	0.744794 	0.823822
284 	0.747755 	0.823822
285 	0.737957 	0.823822
286 	0.752536 	0.823822
