n° 	mediumBlock 	mediumBest
1 	0.767407 	0.809996
2 	0.766219 	0.824023
3 	0.758836 	0.824023
4 	0.754060 	0.824023
5 	0.755026 	0.824023
6 	0.755458 	0.824023
7 	0.754987 	0.824023
8 	0.756976 	0.826103
9 	0.753606 	0.826103
10 	0.750770 	0.826103
11 	0.747689 	0.826103
12 	0.752150 	0.826103
13 	0.749661 	0.826103
14 	0.749343 	0.826103
15 	0.750216 	0.826103
16 	0.757114 	0.826103
17 	0.743460 	0.826103
18 	0.746500 	0.826103
19 	0.749959 	0.826103
20 	0.747285 	0.826103
21 	0.747915 	0.826103
22 	0.746486 	0.826103
23 	0.751385 	0.826103
24 	0.743751 	0.826103
25 	0.750170 	0.826103
26 	0.749383 	0.826103
27 	0.754203 	0.826103
28 	0.740899 	0.826103
29 	0.753196 	0.826103
30 	0.746739 	0.826103
31 	0.744794 	0.826103
32 	0.751625 	0.826103
33 	0.754447 	0.826103
34 	0.743176 	0.826103
35 	0.749548 	0.826103
36 	0.758934 	0.826103
37 	0.746408 	0.826103
38 	0.753404 	0.826103
39 	0.751357 	0.826103
40 	0.746971 	0.826103
41 	0.747193 	0.826103
42 	0.744319 	0.826103
43 	0.750028 	0.826103
44 	0.752101 	0.826103
45 	0.752668 	0.826103
46 	0.750181 	0.826103
47 	0.742447 	0.826103
48 	0.745273 	0.826103
49 	0.755429 	0.826103
50 	0.748705 	0.826103
51 	0.752313 	0.826103
52 	0.750763 	0.826103
53 	0.748987 	0.826103
54 	0.750534 	0.826103
55 	0.756663 	0.826103
56 	0.753316 	0.826103
57 	0.744736 	0.826103
58 	0.744330 	0.826103
59 	0.743804 	0.826103
60 	0.739230 	0.826103
61 	0.749499 	0.826103
62 	0.751166 	0.826103
63 	0.740533 	0.826103
64 	0.748620 	0.826103
65 	0.749792 	0.826103
66 	0.747942 	0.826103
67 	0.745854 	0.826103
68 	0.746705 	0.826103
69 	0.748018 	0.826103
70 	0.747550 	0.826103
71 	0.745752 	0.826103
72 	0.741804 	0.826103
73 	0.745876 	0.826103
74 	0.741419 	0.826103
75 	0.745220 	0.826103
76 	0.743449 	0.826103
77 	0.748829 	0.826103
78 	0.742816 	0.826103
79 	0.756954 	0.826103
80 	0.748063 	0.826103
81 	0.745849 	0.826103
82 	0.752719 	0.826103
83 	0.751217 	0.826103
84 	0.749049 	0.826103
85 	0.751266 	0.826103
86 	0.747247 	0.826103
87 	0.748968 	0.826103
88 	0.746530 	0.826103
89 	0.747272 	0.826103
90 	0.746203 	0.826103
91 	0.745626 	0.826103
92 	0.748572 	0.826103
93 	0.745302 	0.826103
94 	0.748399 	0.826103
95 	0.749268 	0.826103
96 	0.743730 	0.826103
97 	0.743473 	0.826103
98 	0.746455 	0.826103
99 	0.752252 	0.826103
100 	0.751459 	0.826103
101 	0.744714 	0.826103
102 	0.741024 	0.826103
103 	0.744073 	0.826103
104 	0.744561 	0.826103
105 	0.750250 	0.826103
106 	0.743961 	0.826103
107 	0.744889 	0.826103
108 	0.743685 	0.826103
109 	0.743201 	0.826103
110 	0.753282 	0.826103
111 	0.745644 	0.826103
112 	0.750393 	0.826103
113 	0.736761 	0.826103
114 	0.747768 	0.826103
115 	0.748856 	0.826103
116 	0.749573 	0.826103
117 	0.742096 	0.826103
118 	0.745100 	0.826103
119 	0.747450 	0.826103
120 	0.752436 	0.826103
121 	0.749183 	0.826103
122 	0.745162 	0.826103
123 	0.745565 	0.826103
124 	0.748042 	0.826103
125 	0.744499 	0.826103
126 	0.749734 	0.826103
127 	0.750992 	0.826103
128 	0.741584 	0.826103
129 	0.746470 	0.826103
130 	0.742239 	0.826103
131 	0.741643 	0.826103
132 	0.744206 	0.826103
133 	0.748366 	0.826103
134 	0.757547 	0.826103
135 	0.748609 	0.826103
136 	0.745957 	0.826103
137 	0.747535 	0.826103
138 	0.743689 	0.826103
139 	0.744115 	0.826103
140 	0.751784 	0.826103
141 	0.749698 	0.826103
142 	0.749468 	0.826103
143 	0.745856 	0.826103
144 	0.741612 	0.826103
145 	0.739267 	0.826103
146 	0.745552 	0.826103
147 	0.750331 	0.826103
