n° 	mediumBlock 	mediumBest
1 	0.767559 	0.830139
2 	0.755908 	0.830139
3 	0.758206 	0.830139
4 	0.760151 	0.830139
5 	0.753531 	0.830139
6 	0.749522 	0.830139
7 	0.751523 	0.830139
8 	0.745713 	0.830139
9 	0.749919 	0.830139
10 	0.753282 	0.830139
11 	0.750629 	0.830139
12 	0.745980 	0.830139
13 	0.755808 	0.830139
14 	0.753747 	0.830139
15 	0.751552 	0.830139
16 	0.752362 	0.830139
17 	0.752919 	0.830139
18 	0.754637 	0.830139
19 	0.754087 	0.830139
20 	0.755088 	0.830139
21 	0.745177 	0.830139
22 	0.755409 	0.830139
23 	0.749760 	0.830139
24 	0.750444 	0.830139
25 	0.750215 	0.830139
26 	0.746911 	0.830139
27 	0.749053 	0.830139
28 	0.751140 	0.830139
29 	0.752453 	0.830139
30 	0.754951 	0.830139
31 	0.747683 	0.830139
32 	0.752552 	0.830139
33 	0.747496 	0.830139
34 	0.748616 	0.830139
35 	0.752612 	0.830139
36 	0.753502 	0.830139
37 	0.743959 	0.830139
38 	0.748172 	0.830139
39 	0.748776 	0.830139
40 	0.747302 	0.830139
41 	0.745965 	0.830139
42 	0.742730 	0.830139
43 	0.746282 	0.830139
44 	0.751303 	0.830139
45 	0.747789 	0.830139
46 	0.747084 	0.830139
47 	0.745939 	0.830139
48 	0.747606 	0.830139
49 	0.747979 	0.830139
50 	0.748561 	0.830139
51 	0.747165 	0.830139
52 	0.745843 	0.830139
53 	0.743395 	0.830139
54 	0.746540 	0.830139
55 	0.745128 	0.830139
56 	0.747611 	0.830139
57 	0.753250 	0.830139
58 	0.751393 	0.830139
59 	0.744224 	0.830139
60 	0.750578 	0.830139
61 	0.745529 	0.830139
62 	0.751209 	0.830139
63 	0.749793 	0.830139
64 	0.745937 	0.830139
65 	0.747687 	0.830139
66 	0.752684 	0.830139
67 	0.751538 	0.830139
68 	0.750759 	0.830139
69 	0.747684 	0.830139
70 	0.747902 	0.830139
71 	0.746257 	0.830139
72 	0.761444 	0.830139
73 	0.745957 	0.830139
74 	0.758988 	0.830139
75 	0.751439 	0.830139
76 	0.746549 	0.830139
77 	0.751966 	0.830139
78 	0.752616 	0.830139
79 	0.744553 	0.830139
80 	0.740126 	0.830139
81 	0.746459 	0.830139
82 	0.742607 	0.830139
83 	0.743804 	0.830139
84 	0.748201 	0.830139
85 	0.739586 	0.830139
86 	0.749562 	0.830139
87 	0.743254 	0.830139
88 	0.756463 	0.830139
89 	0.743451 	0.830139
90 	0.746356 	0.830139
91 	0.747927 	0.830139
92 	0.743772 	0.830139
93 	0.746854 	0.830139
94 	0.753653 	0.830139
95 	0.750362 	0.830139
96 	0.746983 	0.830139
97 	0.743214 	0.830139
98 	0.738629 	0.830139
99 	0.750840 	0.830139
100 	0.747240 	0.830139
101 	0.749120 	0.830139
102 	0.745041 	0.830139
103 	0.744520 	0.830139
104 	0.740637 	0.830139
105 	0.750103 	0.830139
106 	0.743715 	0.830139
107 	0.746001 	0.830139
108 	0.750783 	0.830139
109 	0.744200 	0.830139
110 	0.747742 	0.830139
111 	0.738771 	0.830139
112 	0.746587 	0.830139
113 	0.735604 	0.830139
114 	0.740307 	0.830139
115 	0.752527 	0.830139
116 	0.753023 	0.830139
117 	0.737575 	0.830139
118 	0.745008 	0.830139
119 	0.745759 	0.830139
120 	0.740315 	0.830139
121 	0.739858 	0.830139
122 	0.744002 	0.830139
123 	0.743499 	0.830139
124 	0.748944 	0.830139
125 	0.745543 	0.830139
126 	0.746927 	0.830139
127 	0.747055 	0.830139
128 	0.743557 	0.830139
129 	0.749077 	0.830139
130 	0.750422 	0.830139
131 	0.748613 	0.830139
132 	0.743968 	0.830139
133 	0.743192 	0.830139
134 	0.746159 	0.830139
135 	0.741334 	0.830139
136 	0.741872 	0.830139
137 	0.744941 	0.830139
138 	0.740660 	0.830139
139 	0.744374 	0.830139
140 	0.750181 	0.830139
141 	0.740471 	0.830139
142 	0.751893 	0.830139
143 	0.744011 	0.830139
144 	0.751515 	0.830139
145 	0.746693 	0.830139
146 	0.740771 	0.830139
147 	0.747753 	0.830139
148 	0.737851 	0.830139
149 	0.742077 	0.830139
150 	0.753877 	0.830139
151 	0.747632 	0.830139
152 	0.744928 	0.830139
153 	0.743771 	0.830139
154 	0.749769 	0.830139
155 	0.747227 	0.830139
156 	0.748501 	0.830139
157 	0.746272 	0.830139
158 	0.746840 	0.830139
159 	0.742064 	0.830139
160 	0.739760 	0.830139
161 	0.753120 	0.830139
162 	0.747431 	0.830139
163 	0.745190 	0.830139
164 	0.744522 	0.830139
165 	0.751204 	0.830139
166 	0.751869 	0.830139
167 	0.750648 	0.830139
168 	0.736082 	0.830139
169 	0.742827 	0.830139
170 	0.745757 	0.830139
171 	0.748296 	0.830139
172 	0.748681 	0.830139
173 	0.741779 	0.830139
174 	0.747113 	0.830139
175 	0.743450 	0.830139
176 	0.752103 	0.830139
177 	0.739177 	0.830139
178 	0.749416 	0.830139
179 	0.754821 	0.830139
180 	0.753615 	0.830139
181 	0.748211 	0.830139
182 	0.745228 	0.830139
183 	0.748207 	0.830139
184 	0.747552 	0.830139
185 	0.750303 	0.830139
186 	0.753045 	0.830139
187 	0.745492 	0.830139
188 	0.742242 	0.830139
189 	0.746985 	0.830139
190 	0.744735 	0.830139
191 	0.738382 	0.830139
192 	0.745541 	0.830139
193 	0.744975 	0.830139
194 	0.745475 	0.830139
195 	0.744718 	0.830139
196 	0.740854 	0.830139
197 	0.743545 	0.830139
198 	0.744098 	0.830139
199 	0.746648 	0.830139
200 	0.740667 	0.830139
201 	0.747767 	0.830139
202 	0.746276 	0.830139
203 	0.749816 	0.830139
204 	0.749554 	0.830139
205 	0.738939 	0.830139
206 	0.743581 	0.830139
207 	0.743359 	0.830139
208 	0.746113 	0.830139
209 	0.744142 	0.830139
210 	0.751740 	0.830139
211 	0.747495 	0.830139
212 	0.748692 	0.830139
213 	0.742987 	0.830139
214 	0.740428 	0.830139
215 	0.744502 	0.830139
216 	0.744315 	0.830139
217 	0.750689 	0.830139
218 	0.747122 	0.830139
219 	0.741122 	0.830139
220 	0.744870 	0.830139
221 	0.747698 	0.830139
222 	0.751766 	0.830139
223 	0.748134 	0.830139
224 	0.746776 	0.830139
225 	0.746500 	0.830139
226 	0.745586 	0.830139
227 	0.739088 	0.830139
228 	0.742932 	0.830139
229 	0.743571 	0.830139
230 	0.740543 	0.830139
231 	0.741727 	0.830139
232 	0.745705 	0.830139
233 	0.743245 	0.830139
234 	0.747961 	0.830139
235 	0.745284 	0.830139
236 	0.740069 	0.830139
237 	0.746905 	0.830139
238 	0.741721 	0.830139
239 	0.745813 	0.830139
240 	0.742507 	0.830139
241 	0.754755 	0.830139
242 	0.750251 	0.830139
243 	0.744465 	0.830139
244 	0.752582 	0.830139
245 	0.752670 	0.830139
246 	0.746460 	0.830139
247 	0.744314 	0.830139
248 	0.743490 	0.830139
249 	0.746676 	0.830139
250 	0.743614 	0.830139
251 	0.746536 	0.830139
252 	0.747791 	0.830139
253 	0.749104 	0.830139
254 	0.745161 	0.830139
255 	0.752596 	0.830139
256 	0.750791 	0.830139
257 	0.743372 	0.830139
258 	0.735832 	0.830139
259 	0.739135 	0.830139
260 	0.750276 	0.830139
261 	0.753457 	0.830139
262 	0.737055 	0.830139
263 	0.734872 	0.830139
264 	0.742238 	0.830139
265 	0.743586 	0.830139
266 	0.742805 	0.830139
267 	0.746351 	0.830139
268 	0.746269 	0.830139
269 	0.744439 	0.830139
270 	0.744848 	0.830139
271 	0.745955 	0.830139
272 	0.739249 	0.830139
273 	0.747526 	0.830139
274 	0.739919 	0.830139
275 	0.743664 	0.830139
276 	0.742985 	0.830139
277 	0.749548 	0.830139
278 	0.747520 	0.830139
279 	0.743034 	0.830139
280 	0.750254 	0.830139
281 	0.741936 	0.830139
282 	0.742405 	0.830139
283 	0.737384 	0.830139
284 	0.744904 	0.830139
285 	0.744785 	0.830139
286 	0.743244 	0.830139
287 	0.742587 	0.830139
288 	0.743989 	0.830139
289 	0.734704 	0.830139
290 	0.748454 	0.830139
291 	0.749284 	0.830139
292 	0.747126 	0.830139
293 	0.748216 	0.830139
294 	0.743838 	0.830139
295 	0.742844 	0.830139
296 	0.750437 	0.830139
297 	0.745535 	0.830139
298 	0.746141 	0.830139
299 	0.746608 	0.830139
300 	0.755168 	0.830139
301 	0.746659 	0.830139
302 	0.747696 	0.830139
303 	0.746514 	0.830139
304 	0.742255 	0.830139
305 	0.747112 	0.830139
306 	0.741203 	0.830139
307 	0.742638 	0.830139
308 	0.742047 	0.830139
309 	0.749216 	0.830139
310 	0.747474 	0.830139
311 	0.743180 	0.830139
312 	0.747031 	0.830139
313 	0.741183 	0.830139
314 	0.746989 	0.830139
315 	0.740758 	0.830139
316 	0.751665 	0.830139
317 	0.746807 	0.830139
318 	0.739593 	0.830139
319 	0.745323 	0.830139
320 	0.749133 	0.830139
321 	0.745451 	0.830139
322 	0.746169 	0.830139
323 	0.744243 	0.830139
324 	0.741354 	0.830139
325 	0.743545 	0.830139
326 	0.749358 	0.830139
327 	0.744625 	0.830139
328 	0.739771 	0.830139
329 	0.747185 	0.830139
330 	0.748551 	0.830139
331 	0.743618 	0.830139
332 	0.746700 	0.830139
333 	0.753303 	0.830139
334 	0.747551 	0.830139
335 	0.750183 	0.830139
336 	0.750529 	0.830139
337 	0.747669 	0.830139
338 	0.742476 	0.830139
339 	0.742029 	0.830139
340 	0.739699 	0.830139
341 	0.745138 	0.830139
342 	0.752156 	0.830139
343 	0.738278 	0.830139
344 	0.742930 	0.830139
345 	0.740432 	0.830139
346 	0.749977 	0.830139
347 	0.738564 	0.830139
348 	0.744522 	0.830139
349 	0.742504 	0.830139
350 	0.751834 	0.830139
351 	0.745083 	0.830139
352 	0.741614 	0.830139
353 	0.740598 	0.830139
354 	0.746256 	0.830139
355 	0.743083 	0.830139
356 	0.743751 	0.830139
357 	0.745722 	0.830139
358 	0.743039 	0.830139
359 	0.743700 	0.830139
360 	0.749100 	0.830139
361 	0.747276 	0.830139
362 	0.745501 	0.830139
363 	0.755371 	0.830139
364 	0.745398 	0.830139
365 	0.745006 	0.830139
366 	0.743395 	0.830139
367 	0.752922 	0.830139
368 	0.750017 	0.830139
369 	0.747056 	0.830139
370 	0.746021 	0.830139
371 	0.743575 	0.830139
372 	0.742683 	0.830139
373 	0.744747 	0.830139
374 	0.737747 	0.830139
375 	0.746165 	0.830139
376 	0.742526 	0.830139
377 	0.742725 	0.830139
378 	0.740754 	0.830139
379 	0.748280 	0.830139
380 	0.742387 	0.830139
381 	0.750471 	0.830139
382 	0.746667 	0.830139
383 	0.744418 	0.830139
384 	0.746194 	0.830139
385 	0.743157 	0.830139
386 	0.742113 	0.830139
387 	0.751836 	0.830139
388 	0.745544 	0.830139
389 	0.741473 	0.830139
390 	0.747002 	0.830139
391 	0.746161 	0.830139
392 	0.744590 	0.830139
393 	0.744978 	0.830139
394 	0.743891 	0.830139
395 	0.747433 	0.830139
396 	0.746776 	0.830139
397 	0.741153 	0.830139
398 	0.742588 	0.830139
399 	0.749633 	0.830139
400 	0.744259 	0.830139
401 	0.748948 	0.830139
402 	0.745758 	0.830139
403 	0.747641 	0.830139
404 	0.748031 	0.830139
405 	0.745447 	0.830139
406 	0.750239 	0.830139
407 	0.742516 	0.830139
408 	0.746110 	0.830139
409 	0.743520 	0.830139
410 	0.751640 	0.830139
411 	0.739294 	0.830139
412 	0.741360 	0.830139
413 	0.744292 	0.830139
414 	0.738991 	0.830139
415 	0.737961 	0.830139
416 	0.750175 	0.830139
417 	0.746749 	0.830139
418 	0.746363 	0.830139
419 	0.746312 	0.830139
420 	0.751945 	0.830139
421 	0.737468 	0.830139
422 	0.736978 	0.830139
423 	0.743682 	0.830139
424 	0.739785 	0.830139
425 	0.742039 	0.830139
426 	0.747690 	0.830139
427 	0.743452 	0.830139
428 	0.750618 	0.830139
429 	0.738307 	0.830139
430 	0.748125 	0.830139
431 	0.740967 	0.830139
432 	0.746181 	0.830139
433 	0.752216 	0.830139
434 	0.739000 	0.830139
435 	0.746357 	0.830139
436 	0.747085 	0.830139
437 	0.744521 	0.830139
438 	0.747662 	0.830139
439 	0.742019 	0.830139
440 	0.740582 	0.830139
441 	0.737225 	0.830139
442 	0.746194 	0.830139
443 	0.746973 	0.830139
444 	0.740925 	0.830139
445 	0.745063 	0.830139
446 	0.749867 	0.830139
