n° 	mediumBlock 	mediumBest
1 	0.765979 	0.821954
2 	0.760935 	0.835992
3 	0.763087 	0.835992
4 	0.755125 	0.835992
5 	0.757590 	0.835992
6 	0.759376 	0.835992
7 	0.762469 	0.835992
8 	0.756016 	0.835992
9 	0.753058 	0.835992
10 	0.752489 	0.835992
11 	0.753763 	0.835992
12 	0.748432 	0.835992
13 	0.747116 	0.835992
14 	0.760332 	0.835992
15 	0.758864 	0.835992
16 	0.748316 	0.835992
17 	0.747926 	0.835992
18 	0.750124 	0.835992
19 	0.761912 	0.835992
20 	0.744567 	0.835992
21 	0.754814 	0.835992
22 	0.752476 	0.835992
23 	0.747570 	0.835992
24 	0.750666 	0.835992
25 	0.752764 	0.835992
26 	0.753155 	0.835992
27 	0.747967 	0.835992
28 	0.752927 	0.835992
29 	0.756366 	0.835992
30 	0.757674 	0.835992
31 	0.745345 	0.835992
32 	0.748139 	0.835992
33 	0.748728 	0.835992
34 	0.751053 	0.835992
35 	0.747468 	0.835992
36 	0.747671 	0.835992
37 	0.752550 	0.835992
38 	0.743811 	0.835992
39 	0.744900 	0.835992
40 	0.746247 	0.835992
41 	0.754723 	0.835992
42 	0.743095 	0.835992
43 	0.742369 	0.835992
44 	0.752785 	0.835992
45 	0.748109 	0.835992
46 	0.750973 	0.835992
47 	0.747756 	0.835992
48 	0.748976 	0.835992
49 	0.748147 	0.835992
50 	0.756057 	0.835992
51 	0.751358 	0.835992
52 	0.749149 	0.835992
53 	0.748989 	0.835992
54 	0.750970 	0.835992
55 	0.742585 	0.835992
56 	0.746690 	0.835992
57 	0.740861 	0.835992
58 	0.746606 	0.835992
59 	0.750334 	0.835992
60 	0.746705 	0.835992
61 	0.744999 	0.835992
62 	0.756153 	0.835992
63 	0.747615 	0.835992
64 	0.747060 	0.835992
65 	0.744097 	0.835992
66 	0.743926 	0.835992
67 	0.736248 	0.835992
68 	0.753605 	0.835992
69 	0.744386 	0.835992
70 	0.741312 	0.835992
71 	0.750677 	0.835992
72 	0.749593 	0.835992
73 	0.748654 	0.835992
74 	0.753469 	0.835992
75 	0.743411 	0.835992
76 	0.744321 	0.835992
77 	0.742925 	0.835992
78 	0.742613 	0.835992
79 	0.748534 	0.835992
80 	0.746775 	0.835992
81 	0.743104 	0.835992
82 	0.746220 	0.835992
83 	0.750363 	0.835992
84 	0.747149 	0.835992
85 	0.746809 	0.835992
86 	0.745263 	0.835992
87 	0.747203 	0.835992
88 	0.753717 	0.835992
89 	0.745411 	0.835992
90 	0.747773 	0.835992
91 	0.747241 	0.835992
92 	0.750833 	0.835992
93 	0.750320 	0.835992
94 	0.743826 	0.835992
95 	0.739105 	0.835992
96 	0.750818 	0.835992
97 	0.745123 	0.835992
98 	0.744437 	0.835992
99 	0.744797 	0.835992
100 	0.753349 	0.835992
101 	0.744835 	0.835992
102 	0.747908 	0.835992
103 	0.748277 	0.835992
104 	0.744510 	0.835992
105 	0.745952 	0.835992
106 	0.744690 	0.835992
107 	0.745905 	0.835992
108 	0.751265 	0.835992
109 	0.743838 	0.835992
110 	0.743259 	0.835992
111 	0.753954 	0.835992
112 	0.747225 	0.835992
113 	0.742236 	0.835992
114 	0.740850 	0.835992
115 	0.744084 	0.835992
116 	0.743256 	0.835992
117 	0.742612 	0.835992
118 	0.740984 	0.835992
119 	0.751162 	0.835992
120 	0.748332 	0.835992
121 	0.741427 	0.835992
122 	0.740639 	0.835992
123 	0.745389 	0.835992
124 	0.746321 	0.835992
125 	0.746559 	0.835992
126 	0.748533 	0.835992
127 	0.752107 	0.835992
128 	0.740083 	0.835992
129 	0.744065 	0.835992
130 	0.740966 	0.835992
131 	0.742968 	0.835992
132 	0.744489 	0.835992
133 	0.742039 	0.835992
134 	0.749085 	0.835992
135 	0.745812 	0.835992
136 	0.741610 	0.835992
137 	0.746569 	0.835992
138 	0.739457 	0.835992
139 	0.744383 	0.835992
140 	0.746267 	0.835992
141 	0.749697 	0.835992
142 	0.739727 	0.835992
143 	0.742578 	0.835992
144 	0.747974 	0.835992
145 	0.740256 	0.835992
146 	0.748135 	0.835992
147 	0.744471 	0.835992
148 	0.751148 	0.835992
149 	0.748395 	0.835992
150 	0.744078 	0.835992
151 	0.745873 	0.835992
152 	0.744429 	0.835992
153 	0.747566 	0.835992
154 	0.747523 	0.835992
155 	0.743020 	0.835992
156 	0.745705 	0.835992
157 	0.751973 	0.835992
158 	0.733494 	0.835992
159 	0.746243 	0.835992
160 	0.750034 	0.835992
161 	0.742691 	0.835992
162 	0.747290 	0.835992
163 	0.745625 	0.835992
164 	0.739671 	0.835992
165 	0.750792 	0.835992
166 	0.750964 	0.835992
167 	0.745965 	0.835992
168 	0.745025 	0.835992
169 	0.742000 	0.835992
170 	0.739626 	0.835992
171 	0.743405 	0.835992
172 	0.753799 	0.835992
173 	0.748819 	0.835992
174 	0.743948 	0.835992
175 	0.738275 	0.835992
176 	0.749241 	0.835992
177 	0.745667 	0.835992
178 	0.746646 	0.835992
179 	0.745872 	0.835992
180 	0.744546 	0.835992
181 	0.749751 	0.835992
182 	0.749901 	0.835992
183 	0.749425 	0.835992
184 	0.743592 	0.835992
185 	0.743172 	0.835992
186 	0.740933 	0.835992
187 	0.747334 	0.835992
188 	0.743107 	0.835992
189 	0.744530 	0.835992
190 	0.752781 	0.835992
191 	0.744778 	0.835992
192 	0.742786 	0.835992
193 	0.746939 	0.835992
194 	0.742291 	0.835992
195 	0.748960 	0.835992
196 	0.745774 	0.835992
197 	0.751823 	0.835992
198 	0.743155 	0.835992
199 	0.740741 	0.835992
200 	0.741905 	0.835992
201 	0.745796 	0.835992
202 	0.745922 	0.835992
203 	0.746276 	0.835992
204 	0.741387 	0.835992
205 	0.746732 	0.835992
206 	0.743955 	0.835992
207 	0.749338 	0.835992
208 	0.750100 	0.835992
209 	0.755621 	0.835992
210 	0.743726 	0.835992
211 	0.744382 	0.835992
212 	0.752474 	0.835992
213 	0.743210 	0.835992
214 	0.743089 	0.835992
215 	0.748589 	0.835992
216 	0.747399 	0.835992
217 	0.751167 	0.835992
218 	0.740262 	0.835992
219 	0.738751 	0.835992
220 	0.748496 	0.835992
221 	0.753727 	0.835992
222 	0.749830 	0.835992
223 	0.748545 	0.835992
224 	0.738878 	0.835992
