n° 	mediumBlock 	mediumBest
1 	0.762978 	0.830093
2 	0.762916 	0.830093
3 	0.757132 	0.830093
4 	0.750071 	0.830093
5 	0.744797 	0.830093
6 	0.758141 	0.830093
7 	0.757672 	0.830093
8 	0.755378 	0.830093
9 	0.755068 	0.830093
10 	0.747529 	0.830093
11 	0.752145 	0.830093
12 	0.759915 	0.830093
13 	0.756896 	0.830093
14 	0.747032 	0.830093
15 	0.752512 	0.830093
16 	0.749245 	0.830093
17 	0.744776 	0.830093
18 	0.746158 	0.830093
19 	0.758212 	0.830093
20 	0.748371 	0.830093
21 	0.746693 	0.830093
22 	0.751525 	0.830093
23 	0.749100 	0.830093
24 	0.749011 	0.830093
25 	0.752634 	0.830093
26 	0.741989 	0.830093
27 	0.743389 	0.830093
28 	0.749825 	0.830093
29 	0.750534 	0.830093
30 	0.748469 	0.830093
31 	0.750829 	0.830093
32 	0.753407 	0.830093
33 	0.745325 	0.830093
34 	0.745768 	0.830093
35 	0.745495 	0.830093
36 	0.752943 	0.830093
37 	0.745625 	0.830093
38 	0.745175 	0.830093
39 	0.755159 	0.830093
40 	0.751803 	0.830093
41 	0.739534 	0.830093
42 	0.749170 	0.830093
43 	0.746325 	0.830093
44 	0.749665 	0.830093
45 	0.752735 	0.830093
46 	0.747848 	0.830093
47 	0.740788 	0.830093
48 	0.751825 	0.830093
49 	0.745308 	0.830093
50 	0.756272 	0.830093
51 	0.743600 	0.830093
52 	0.742483 	0.830093
53 	0.744282 	0.830093
54 	0.745208 	0.830093
55 	0.743680 	0.830093
56 	0.749320 	0.830093
57 	0.746664 	0.830093
58 	0.743100 	0.830093
59 	0.740809 	0.830093
60 	0.754263 	0.830093
61 	0.758790 	0.830093
62 	0.753298 	0.830093
63 	0.744945 	0.830093
64 	0.743647 	0.830093
65 	0.745304 	0.830093
66 	0.749054 	0.830093
67 	0.753698 	0.830093
68 	0.752416 	0.830093
69 	0.746881 	0.830093
70 	0.748754 	0.830093
71 	0.743119 	0.830093
72 	0.745011 	0.830093
73 	0.751306 	0.830093
74 	0.747573 	0.830093
75 	0.742549 	0.830093
76 	0.744823 	0.830093
77 	0.749381 	0.830093
78 	0.745641 	0.830093
79 	0.740925 	0.830093
80 	0.741220 	0.830093
81 	0.753060 	0.830093
82 	0.748233 	0.830093
83 	0.747006 	0.830093
84 	0.745664 	0.830093
85 	0.744469 	0.830093
86 	0.752728 	0.830093
87 	0.754374 	0.830093
88 	0.751291 	0.830093
89 	0.745376 	0.830093
90 	0.747268 	0.830093
91 	0.748058 	0.830093
92 	0.749562 	0.830093
93 	0.743033 	0.830093
94 	0.746970 	0.830093
95 	0.748213 	0.830093
96 	0.746788 	0.830093
97 	0.744889 	0.830093
98 	0.745707 	0.830093
99 	0.746164 	0.830093
100 	0.740215 	0.830093
101 	0.746751 	0.830093
102 	0.744567 	0.830093
103 	0.754859 	0.830093
104 	0.749507 	0.830093
105 	0.756555 	0.830093
106 	0.745182 	0.830093
107 	0.738871 	0.830093
108 	0.745006 	0.830093
109 	0.744360 	0.830093
110 	0.748697 	0.830093
111 	0.740544 	0.830093
112 	0.746122 	0.830093
113 	0.751374 	0.830093
114 	0.743702 	0.830093
115 	0.741629 	0.830093
116 	0.740768 	0.830093
117 	0.749265 	0.830093
118 	0.744660 	0.830093
119 	0.748748 	0.830093
120 	0.745657 	0.830093
121 	0.738917 	0.830093
122 	0.743596 	0.830093
123 	0.745785 	0.830093
124 	0.742064 	0.830093
125 	0.748522 	0.830093
126 	0.745862 	0.830093
127 	0.743708 	0.830093
128 	0.748864 	0.830093
129 	0.741029 	0.830093
130 	0.739591 	0.830093
131 	0.751179 	0.830093
132 	0.747973 	0.830093
133 	0.745524 	0.830093
134 	0.741822 	0.830093
135 	0.743971 	0.830093
136 	0.741937 	0.830093
137 	0.745896 	0.830093
138 	0.739272 	0.830093
139 	0.749691 	0.830093
140 	0.744447 	0.830093
141 	0.738067 	0.830093
142 	0.743491 	0.830093
143 	0.740897 	0.830093
144 	0.744120 	0.830093
145 	0.745663 	0.830093
146 	0.748498 	0.830093
147 	0.746606 	0.830093
